username,full_text,topic,topic_probability,predicted_label,probability_emotion
Ard_Siera,@ermadiamitari Sepertinya gak perlu diet,0,0.20000000298023,Neutral,0.47636717557907104
minimalwarmm,oke fix keknya habis ini harus diet ketat lagi,1,0.55378806591034,Anger,0.2925478518009186
oktaffuu,@hafizha_anisa kak tanya misal nurunin bb pake cara intermitten fasting.. trs pas dpt bb ideal baru naikin massa otot mnrt kk sehat ndak? soale aku beberapa bulan terakhir diet protein tinggi malah bb stuck aja nih dan masih dalam kategori fat,0,0.66889446973801,Joy,0.7171006202697754
Hartannto_,Bilangnya mau diet tapi abis dua mangkok dua gelas :)) https://t.co/y5h1m8danA,2,0.83524888753891,Neutral,0.42569613456726074
_L0KA,@_semorobumi Km diet tp malah melar semua?,3,0.59875500202179,Joy,0.26631349325180054
hutanguang,@ryugaanl iya lagi diet ,0,0.20000000298023,Anger,0.3223898708820343
delicatepetwal,@shalettazip mungkin karena diet ga sih... mubazir? ,4,0.59950071573257,Anger,0.31649720668792725
vntge_90,@aftwers Kurusan kmu diet kh?,4,0.55002552270889,Anger,0.2896566390991211
vuedeezra,@hepilyf @Indomaret diet era kah min,2,0.39912775158882,Love,0.4292568564414978
dhelponia,@hafizha_anisa Aku diet makan protein hewan aja. No carb no buah no sayur,3,0.71072638034821,Joy,0.5789780616760254
MolangSj,WOIII AK LUPA LAGI DIET MALAH MINUM ES TEH MANIS MALEM MALEM WAHH BISA BISA NAEK LG BERAT BADANNYA INIMAFAK KT GUE TEH https://t.co/ZPZw7e7G6G,1,0.30749133229256,Joy,0.2643265426158905
vinjville,@hey_mayaa Regular Coke Diet Pepsi.,3,0.54969543218613,Joy,0.34626471996307373
forecelso,Mau diet tp laper dikit aja uda pusing,2,0.54954123497009,Anger,0.3049858510494232
coklatminnt,@lilolunalily Saya pun nak diet! Tapi tak tahu start dari mana. Patut ke tak guna meal replacement ni?,3,0.58491212129593,Anger,0.2625103294849396
Safrizall5,diet jalur pikiran,4,0.73188400268555,Anger,0.3013439178466797
pesisijr,@czampaghe sok diet,4,0.59997242689133,Anger,0.3635110855102539
gomtokkiss,@todayis_opaldi Konten sensitif itu bikin orang gagal diet,2,0.34110391139984,Anger,0.39632683992385864
harsono_pramudi,@autobots5699 @mas_veel Paling dia jawab saya gak tahu kog tanya saya ,0,0.20000000298023,Anger,0.28999894857406616
bakuljapuk,@strlgirls Obat diet mah stres doang,0,0.73323738574982,Anger,0.33956602215766907
yearendsale_,@strlgirls stress adalah cata diet yg ampuh ,1,0.79727965593338,Joy,0.301909863948822
harsono_pramudi,@mas_veel Hahaha salah satu penjilat pantat jokowi ini,4,0.69924855232239,Fear,0.473827987909317
harsono_pramudi,@DoankWarto Kalau urusan cuan orang ini gercep,2,0.62891751527786,Anger,0.28438952565193176
btwbusway,@Catsillyness Sup ayam,1,0.43536838889122,Neutral,0.3512757122516632
afrkml,@ItsMymoonah Saranku periksa ke dokter. Biar tau itu butuh obat nggak selain mengubah gaya hidup dan diet,0,0.51088374853134,Joy,0.2875514626502991
unlockednoni,k-rice 9/10 gatau ini tbtb dibeliin mak w yg 24/7 komen gendut katanya buat diet tp enakk njir. https://t.co/TuEoVLOAYC,2,0.39671581983566,Anger,0.28438952565193176
saretteria,Kesel nggak sih dulu tu ya berat badan gue naik hampir 10 kilo disitu gue ngerasa insecure karena beberapa baju mulai nggak muat dan omongan orang orang tentang gue sakit banget bahkan ortu gue juga bilang. Gue usaha tuh diet mati matian.,2,0.46853193640709,Fear,0.7906256914138794
bbalsemm,kenyang bangettt ga jadi diet,0,0.73060715198517,Neutral,0.30005672574043274
Abujirab,@mang_padill @k__r__xx Konsisten dulu aja olahraga ama diet urang ge dulu sering dilelewe dibagian oppai tapi sekarang ge kurusan dikit dihujatnya laen penyakit gula lah apa lah. Orang pada dasarnya seneng ngehina dan meremehkan tapi semakin pedes hinaan semakin menarik perjuangan buat berubah.,4,0.65328073501587,Sad,0.369306355714798
shiumyu,@baerenai Whoaa asiknya~ aku sih mam nya bila perlu nun :( soalnya lagi diet biar abs yang seksi ini gak berubah jadi nutella biar gak dibilang bayi,4,0.69917237758636,Anger,0.35257577896118164
iamgryffiindorr,Malah dimarahin adek katanya gak gendut ngapain diet diet udh bagus segitu adek adek,4,0.57665210962296,Anger,0.2979688346385956
firstsewindu,besok janji diet,1,0.73299652338028,Joy,0.32902267575263977
shahzaibiqbal54,@anngrypakiistan Is ko pta hai team mein tu kisi ny rakhna tu diet tu nah kharab krun ,4,0.62095385789871,Joy,0.6317441463470459
D_dietjourney,Mesin Cuci AzizahArhan McDonald Robby Purba Prince Philip Sore Pati Narcissism Onic Kelly Tolol Polwan Polwan Kyungsoo,4,0.95503842830658,Joy,0.4774274230003357
yourzznz,@yoonohmesowell gada yg dirombak buset dia kurus itu karna diet ketat dan dia juga sendiri yg nyesel karna diet ga sehat itu... dia juga udh dewasa ya wajar makin glow up makin mature bukan aktris cilik lagi,2,0.51879465579987,Sad,0.4847714900970459
bonnnhowever,@saudarampuang @trefentw aries mana lagi yg menyakiti mu moo,1,0.8396577835083,Fear,0.32929563522338867
iijuuuul,AKU WS OLAHRAGA WES DIET SAMBILPUASA TP BERASA GANOK PERUBAHAN COYY,4,0.72577571868896,Joy,0.25467735528945923
Andipiee,Ini kenapa aku tiba craving foods terus? is it a sign for a diet break?,1,0.83811682462692,Joy,0.6864292621612549
_semorobumi,ekspektasi: diet biar tirus realita: perut melar kancing celana gamuat feses bersetubuh kelamin pria,3,0.6457496881485,Joy,0.5936967730522156
woorthel,@Bofurin_Fess Diet ketat dia bro ga bisa diajakin all you can eat,3,0.52766788005829,Anger,0.28438952565193176
JLReteracion,Day 1 pa lg gne guba na diet ko HAHAHAHAHA,0,0.69780278205872,Joy,0.6624343395233154
lttlearchive,gayanya pengen diet sampe rumah yg dicari makanan,0,0.38790622353554,Joy,0.27379360795021057
Prince_Azraell,@iQ_Khalifah Perbanyakkan serat seperti sayur n buah dalam diet harian,3,0.51943945884705,Joy,0.36101245880126953
lipxticks,my mom: lily diet laaa also makanan dirumah https://t.co/kUPQy32MjB,3,0.88516080379486,Joy,0.7482402324676514
virk_shrafat,@AimansQureshi Bkiiii diet krya kr under taker ki tra masls he ,3,0.69481754302979,Joy,0.5947166681289673
trxxn_,@sukaesklim lohh ibel puasaa??? lagi diet kah apa gimanaa,4,0.83960342407227,Sad,0.22491596639156342
_Reeknow_,@snoozeivy Iya bgtt! tpi aku paling salfok sama pipi dia yg tembeman belakangan ini secocok ituu ga usah diet diet lagi deh bangg,0,0.5899903178215,Sad,0.2394920140504837
radradinal,8 tahun perjuangan diet https://t.co/mJVU9KULcO,4,0.59931743144989,Joy,0.7891738414764404
K4LERA,liburan gw akan diet dgn lesera workout,1,0.54811400175095,Joy,0.5800848007202148
chocobbokari,@pocharomin Iyaa jadi sulit untuk diet ,3,0.40030458569527,Anger,0.3533610999584198
alvionita_efr,Diet gula itu ngaruh banget di gw dulu sebulan bisa ilang tuh 2 kilo ,4,0.88301372528076,Joy,0.3044930696487427
buibugruma80795,Loooks view! Onky 35k kalian yang mau sehat atau mau coba jalanin diet gaperlu ragu sama harga salad yang kesannya mahal. 2 box ini kalian udah lumayan kenyang dg beli 35 ribuan ajaaaa https://t.co/XknKGdiRXF,2,0.58653116226196,Joy,0.7949152588844299
frocre,@eatsimple_x Kenapa makanan enak dtg ketika diet,3,0.7319363951683,Joy,0.744413435459137
ayangnagii,Kegedean badan bjir mw d ambil jd susah bgt ni pinguin kudu diet https://t.co/5LHMOCH9M0,2,0.91004812717438,Joy,0.3408571183681488
_Reeknow_,Jujurly baru sempet nonton konten pulici pulician skz dan WOWWW KIM SEUNGMINNN ganteng kali abangku rambut hitam klimis ajdjkddksk gantengnya aur2an jangan diet plsss proporsi dia yg sekarang udah gaada lawan deh,4,0.61980324983597,Joy,0.39834752678871155
acimek3,Mau kurus tapi Nurse kata dh comel macammni terus macam konfius nak diet,1,0.86613416671753,Joy,0.28962624073028564
aidasukayou,tengok gambar sendiri besar betul tapi tak jugak reti nak diet wkwkwkwk,1,0.67191731929779,Joy,0.42807188630104065
fitridl,Akhirnya banyak jalan makan protein yg banyak dan sayur gak bikin beban karena gk punya goal jangka pendek. Kalo ditanya pengen gak BBnya turun? Pengen bgt tp sadar blm bisa disiplin olga jd sadar diri untuk gak mau bebanin pikiran. Biar gak kehasut iklan serbuk2 diet juga.,2,0.63423919677734,Anger,0.28438952565193176
caveitown,@partaineraka @FOODFESS2 kan lu diet ,0,0.20000000298023,Joy,0.278978556394577
D_dietjourney,Mesin Cuci AzizahArhan McDonald Robby Purba Prince Philip Sore Pati Narcissism Onic Kelly Tolol,4,0.9459582567215,Joy,0.5723810791969299
spallspillmu,Fyberfyt Minuman Diet Serat Fiber Slim Suplemen Detox Pelangsing Penurun beli disini : https://t.co/EONFibUcYj https://t.co/bqYRV7VTZV,2,0.64328736066818,Neutral,0.30431923270225525
cleamincj,keknya mmbli welkin utk 1 tahun bisa efektif untuk diet /hj,1,0.86572504043579,Joy,0.6436685919761658
hataricookies,Semakin bilang aku mau diet aku mau diet semakin bertambah juga makannya :),2,0.79483932256699,Neutral,0.30212700366973877
molidyaa,guys mau tau dong...kalian yg masih bingung mulai diet tuh bingungnya dari segi apanya sih??? siapa tau aku bisa membantu!!!,3,0.89920973777771,Anger,0.3908298909664154
pratiwidyamurti,@bapmeokjae_hsw Pliz mas roy klo diet jadi cakep bangeeeet,3,0.8394318819046,Neutral,0.31089943647384644
nfrhh,Hm rasa mcm dah gemuk la. Kena start diet dgn exercise balik agaknya ni. Eeeeeeeeeeeeeeeeeeee stressnyaaaaaaaa fikir kena exercise dgn diet ,0,0.74958831071854,Anger,0.29117923974990845
SyazanaMI,Kenapa diet rasa susah? Me : Sebab Malaysia banyak makanan sedap macam mana nak diet??!! Imagine makan nasi kandar kuah banjir lepas tu ada ayam bawang telur sotong papadom lepas tu roti canai roti tampal roti telur roti sarang burung ,0,0.4838288128376,Joy,0.5486635565757751
Chokyunie88,@gyuyomi88 Dan dia tahu dia harus kelihatan seperti idol rajin ngegym diet biar bisa balik kek idol lagi kagak kek om2. Apalagi klw lihat visualnya idol sekarang beh...,4,0.56860816478729,Joy,0.3001909852027893
abbuse,Anna diet start chy aa buggalu thaginchu Baga paduko chudu dark circles ochesayi @PawanKalyan,3,0.93807053565979,Joy,0.498094767332077
tiny_bitchy,Tolong kutuk gue jadi langsing dalam sekejap gue males diet bcs seblak cireng basreng somay batagor enak bangettt,4,0.94247567653656,Joy,0.8097143173217773
AnggitaYosshie,Cocok tuk diet ni,2,0.73253887891769,Anger,0.26917147636413574
winyuklah,Makan siang dengan menu makanan diet pembakar semangat yang sama,3,0.87891340255737,Joy,0.6716605424880981
ria507947,Ketika Eca Diet Surya Jegel Khawatir Mag Eca https://t.co/ce2j0raQON #talkpod #ngakakkocak #ngakak #ngakaksehat #lucu #lucubanget #lucuabis #delta138 #cute #surya #eca #jegel #fyp #fypシ #fypage #viral #viralvideos #viralpost #viralreels #shortsfeed #shorts #short #shortvideo https://t.co/vfGdkx0Jse,0,0.93906682729721,Anger,0.2900460958480835
selectionmie,ini ngilangin pipi chubby tuh gmn sih woy dh cape bgt diet nih ,0,0.36627885699272,Neutral,0.49129122495651245
samamasamas,@selenaulannn Waduh kebanyakan diet,3,0.59998607635498,Joy,0.29964762926101685
jekniey,doakan saya konsisten diet gais hm,3,0.63813811540604,Joy,0.43167826533317566
AbuubakaryA,@TMnyama4_ Acha kula hovyo alokwambia kula diet ndo kupunguza uzito ni nani?? Kupunguza unene au uzito kwanza acha kula mara kwa mara ikiwezekana Funga ach kula vitu vya mafuta sana tatzo uroho ndo unawaumiza kupenda kula hovyo,4,0.97643178701401,Joy,0.3399031162261963
eekyeongmin,@Yeuhjun aku kalau gabut makan kak. serius cobain deh pasti dimarahin nanti karena gagal diet ,1,0.39594662189484,Anger,0.2721226215362549
dad3than,@Mkushiiii Tunafanya diet,4,0.59851109981537,Joy,0.278978556394577
aakaaashiiii,Diet journey 10 June 2024 Day 2 Regular adl ACV+lemon+madu Sapo tahu Snack pisang+semangka Salad+putih telur kukus+ikan goreng sambal Evaluasi kemarin : kebanyakan buah minum kurang,3,0.85771006345749,Joy,0.7644261717796326
shofiaayun,Saya suggest kalau plan mau conceive atau sudah mengandung ka. Please la join mana2 antenatal class yang details. Biasanya berbayar. Tapi x rugi invest. Dari physiology diet hormones exercise finding a doctor/hospitals making a birthplan up until post-natal semua covered.,0,0.9199795126915,Anger,0.30627813935279846
nasrinyusoff_,boleh dah rasanya slow2 diet,1,0.59977865219116,Joy,0.43624693155288696
decrant_id,PUSH UP Ternyata push up efektif buat jaga berat badan loh! Meskipun fungsi utamanya buat bentuk otot lengan dan dada tapi gerakan ini pas banget buat yang lagi diet dan emang pengen dapet berat badan ideal. https://t.co/K00S4jjCpf,2,0.57808643579483,Anger,0.33935949206352234
kingsmart69,@TMnyama4_ Muda huu niko na mama jumbo hapa bondeni kaagiza chips kavu na kidali shingo na pepsi diet ,1,0.86285895109177,Joy,0.6473730802536011
YOOASHAway,@DEWJbird Motto anak GTM atau yang lagi mau diet ,1,0.7979029417038,Joy,0.6196406483650208
afyyaha,Jadi inget pas baru kelar diet. Jadi gua ga bilang-bilang ke masyarakat kantor dan sebelumnya gua pernag izin gamasuk untuk konseling. Jadi beberapa ada yang ngira gua kurusan karena masalah kesehatan mental,2,0.78026390075684,Anger,0.38594090938568115
santhopia,@citaelatte_ aaa tidak aku diet lg diet pokoknya,2,0.73110580444336,Anger,0.3894001841545105
AdenekanAdigun,@Zlatan_Ibile Iku pa diet sehhh,2,0.73267006874084,Anger,0.2905697226524353
Sleepyboy_Kr,Hal yang gak pernah bisa terealisasi kan adalah BESOK HARUS DIET MULAI BESOK HARUS NGURANGIN KONSUMSI GULA Ada aja cobaannya ,1,0.74530905485153,Joy,0.27230799198150635
Macrophyllaaa,Bb aku 66 9 bjirr... Kyknya harus mulai diet:'),1,0.40090355277061,Joy,0.3501858413219452
Wonbelle,@Pharitva bukan diet sihhh tapi ngejaga aja biar gak berlebih gitu dakh {kata agenshitku} T^T tapi tapi tapi gimanaa kamu hey seru yahh kulineran di jekardah? &gt;__&lt;,4,0.69313782453537,Anger,0.3213030993938446
nfhrrz,Diet Makan soft cookies Choc dekat dalam soft cookies melimpah https://t.co/p8k0227Zt6,4,0.89869695901871,Joy,0.6591770648956299
btwbusway,Makan permen kopiko 2 buah sambil menatap jok motor sedang dicuci #firsttimenyucimotorsampebagasinyajuga,1,0.84769725799561,Joy,0.5708536505699158
btwbusway,@hi_famidosi @Mutt_muttm Soalnya virgo dikerasin malah sayang ka,2,0.83855652809143,Love,0.9461294412612915
btwbusway,Nyuci motor with keluarga bok,1,0.4512155354023,Joy,0.4781770408153534
edreaaaja,Noted buat diet,4,0.59851080179214,Joy,0.278978556394577
hopeloess,@whofelicie OH ASTAGA SORRY AK BACANYA DIET BUKAN DIET MFF GK NYAMPE btw mmg ak tuh sbnrnya udh dijodohin sm diet jd gk ush heran lah ya,1,0.34709563851357,Anger,0.28438952565193176
keripik25,aku yg stress + diet ,4,0.59656924009323,Joy,0.26439836621284485
airbplane,@spnout ㅤ Setuju! No jaim no diet. Dietnya lanjut besok aja serunya tak kalah antusias sembari tertawa pelan hingga matanya membentuk bulan sabit. ㅤ,3,0.52641534805298,Joy,0.616195559501648
AZRILROZALI,Kenapa diet rasa susah? 1. Tiada body goals 2. Kurang ilmu turun berat 3. Diet ikut-ikut orang 4. Tiada mentor utk guide permudahkan 5. Terlalu cepat nk hasil sampai cut itu ini 6. Diet sorang2 tiada support RT &amp; follow saya untuk tips kurus setiap hari,0,0.88080030679703,Anger,0.3758859932422638
SyiraCiklee,Takda pun plan nak diet tapi bila tengok husb eat clean ni tetiba tercabar pula ‍,0,0.59949237108231,Anger,0.27201297879219055
adzan_,@aldapstsr Coba combine diet low carbs + omad kak harusnya 2-3 bulan langsung ada progress insha allah. Dibantu tidur yg cukup dan berkualitas yha,2,0.77933496236801,Joy,0.4287920594215393
spnout,@airbplane ️ ️ ️ Kepala sontak mengangguk. Untuk hari ini mari lupakan perihal diet dan berat badan sebab energinya telah dihabiskan seharian. Setuju nggak boleh jaim atau alasan diet ya. Malam ini kita harus makan enak dan banyak! serunya antusias. ️ ️ ️,4,0.56529414653778,Sad,0.5063620805740356
hafizha_anisa,@romialdinori Ini bagus loh secara ga sadar belajar porsi diet. Yg diajarin ahli gizi awal buat yg mau turun BB tanpa itung kalori.,0,0.64135825634003,Anger,0.23310910165309906
bimaprawira,Atas bawahan gini obat diet (penghilang nafsu makan). https://t.co/1href75tuc,3,0.56616950035095,Joy,0.24742724001407623
Superman_GK90,@TMnyama4_ Mbona yuko on point tu aache haraka the most kgs mtu anaweza kupinguza kwa kufanya mazoezi plus diet ni 1.5 per month. Kupungua 1kg per month ni sawa kabisa.,4,0.80872184038162,Joy,0.3290085196495056
mielhwanie,@Jikyu00z oiyaaa??? keren bgt selama syuting sekalian program diet dong?,4,0.8643986582756,Joy,0.5946537256240845
sebulatbulan,Ada tak diet and nutrition consultant yang boleh consult Bulan? Untuk makan secara teratur makan makanan sihat ? Sebab sekarang ni macam lost ‍,3,0.43971866369247,Joy,0.7753528356552124
drunklers,Jam jam nya bm gacoan tpi lagi diet,0,0.83790862560272,Neutral,0.4428749978542328
itsonlymiiii,@bluezzkyy Diet gapapa ka makan pedes maaah,3,0.59908282756805,Joy,0.3337875008583069
cenny_93,Aku diet buat aku sendiri! AKU diet karena emang kemauan! Dibanding bingung sana urusan orang napa kagak ngurusin hidup sendiri sih? Jangan dateng terus minjem duit buat susu anak HEH!! ITU ANAK LU BUKAN ANAK GUE! SIAPA SURUH PUNYA ANAK KALAU KAGAK MAMPU BIAYAIN!!,2,0.65194368362427,Sad,0.5620249509811401
fotodakwah,@strlgirls Stress diet terbaik,4,0.7323459982872,Joy,0.6455774903297424
juraganpiranha,@itsonlymiiii ih jd pgn pdhl aku diet ,1,0.399738073349,Joy,0.2797108292579651
snozcr,sebetulnya aku lagi diet tapi kebablasan makan nasi padang pake ayam bakar.. https://t.co/UGpmEZsgjH,3,0.89779418706894,Joy,0.3528618812561035
almondmilkhemmo,Ikut program diet malah berat dia naik jadi 9kg https://t.co/HcNhww2HuW,0,0.79647570848465,Joy,0.3752111494541168
matchaaayummy,Diet sih diet tapi kenapa aslam jadi naik,4,0.59579259157181,Joy,0.2808552384376526
wow_keren,Nayeon TWICE Frustasi lantaran Diet Ekstrem yang Dijalani Jelang Comeback #Nayeon #Twice https://t.co/x4OChn3TBn &amp;utm_medium=social&amp;utm_source=twitter,0,0.85695666074753,Joy,0.31264573335647583
chettelish,@trigonoomecryy IH INIANN kemaren aku minum kol merah + buah naga + apel trus itu bisa buat jus klo mau diet jugaa tp ttp bikin kenyang,3,0.64978331327438,Joy,0.49043068289756775
Ooh_LaLaaLaa,Dahlah kudu diet lg,0,0.59992450475693,Anger,0.2663893699645996
cucuENNIK,@LMNBIBI Bagus buat diet itu,0,0.59869301319122,Anger,0.27414044737815857
FarmasiKsh,Avoid sugar in your diet. Tapi jika rasa nak mkn juga elak mkn high sugar dlm 2 keadaan ni; 1-semasa perut kosong 2-di awal pagi Ia boleh sebabkan glucose spike and crash penyebab penyakit jantung dan diebetes type 2.,4,0.4193622469902,Joy,0.75487220287323
Dollyyssss,Sehari tak jaga makan hilang diet seminggu ,3,0.86495006084442,Joy,0.42106273770332336
hijratiime,@kvpall Yuk diet yukk,2,0.40033352375031,Joy,0.5644153356552124
voesee,sedang program diet,4,0.59688758850098,Joy,0.32892295718193054
dfljdu,yuk udah yuk jing harus diet ya lo @gue https://t.co/TcC95FP8Xp,2,0.79980230331421,Joy,0.5722129940986633
nafianann,ga diet tapi gegara ga makan 3bulan ditambah sakit trs,4,0.8351126909256,Neutral,0.6376797556877136
lathennnnna,@lang1tsenjaaaa Diet lu? Tumben bgt,4,0.72968047857285,Joy,0.2799910604953766
halleyrieg,Baru kali ini ngejalanin diet tapi happy kemaren-kemaren terbebani bgt karena goals nya ada berat badan turun. Kalo sekarang goals nya pengen badan enteng &amp; fit,0,0.57775908708572,Joy,0.2874163091182709
ureonni,BISMILLAH START DIET KARNA TAKUT DARAH TINGGI ANJIR DLU GUA DARAH RENDAH,2,0.76559942960739,Neutral,0.35587963461875916
icannn___,@strlgirls stress mau diet juga susah hiks,1,0.4410092830658,Anger,0.34827283024787903
matchaaacii,cape² diet trnyta yg bkin bb turun adl sakit,0,0.45991957187653,Sad,0.292389839887619
halleyrieg,Diet Day 1 Hari ini mengurangi karbo dan makan sayur ijo di rebus doang hehe olahraga ringan tapi masing-masing cuma 15 menit tapi 3x sehari. Dibantu sliming tea mustika ratu beneran nahan kenyang bjir kece. Perjalanan masih panjang tapi gapapa yang penting konsisten.,2,0.44080320000648,Joy,0.4572092294692993
vianyrees,persamaan gw &amp; paul yg lainnya: Sama-sama minum kopi item tanpa gula pas diet. demi kelancaran buang hajat pasti kan pol,2,0.6415314078331,Joy,0.4066297113895416
angryB0MB,@KEUMbird lagi diet dulu dah gua kaga makan cacing dulu :v,3,0.51529264450073,Joy,0.46649888157844543
nurinfaisal,Sebab tu la suka bila time diet dulu sebab bila dah kurus dah flat orang dah takde benda nak usha ,1,0.60389459133148,Love,0.31831657886505127
solosensation3,Menu diet hari ini: -pecel telur -jus putih telur plus oats -ayam mentega,3,0.64517122507095,Anger,0.2857404351234436
yoongibeshie,Yayyyy Seokjin album!!!!,1,0.79916387796402,Joy,0.3038744628429413
_chocochip_,@ikytodoroki @vxmpirehollie hehe kenapa jangan diet a?,0,0.20000000298023,Sad,0.36677584052085876
dytczh,iyaa makan yg enak istirahat yg cukup gausah diet pergi ke psikolog kalo kamu butuh biar bs fight lagi https://t.co/7qKON9iBuh,3,0.54379081726074,Sad,0.3514874577522278
mark_theta,@cb_doge Diet pepsi ?,4,0.59999698400497,Joy,0.26271575689315796
aidenxvx,@strlgirls Gua pengen diet tapi stress gua makan,4,0.47916352748871,Joy,0.562802255153656
_chocochip_,@vxmpirehollie diet juga ga selalu menghasilkan kesehatan sih kalo emang keyeng niatna mau diet mah sok semangkaaaa!! jangan oleng we kudu tahan iman beb karna makanan itu ibarat setan nya wkwkwkwk,2,0.63307595252991,Joy,0.4242894947528839
ikytodoroki,@_chocochip_ @vxmpirehollie Udahh jgn diet kamu mh deaaa ,4,0.79957920312881,Anger,0.3993106484413147
GenuineHeart11,@yagietudeh Ga apa-apa anak saya masakannya ga enak kok. Jadi nanti bisa otomatis diet .,1,0.71293133497238,Neutral,0.5901174545288086
BlueJeans_Hitam,@Kopipait__78 Eijke termasuk penikmat...tp udah lama sebelum 7 Oktober gak jajan itu lagi...diet dompetnya,1,0.74477851390839,Neutral,0.4014357328414917
_chocochip_,@vxmpirehollie APA ITU DIET?,0,0.20000000298023,Neutral,0.6908043622970581
khasmuyk,@strlgirls cara diet cepet adalah stres,0,0.7332735657692,Joy,0.310434490442276
aqbr,@Rizal_XXIV Kayak diet DEBM deh narasinya,2,0.79878455400467,Joy,0.452005535364151
upnicowny,ibu kos nyuruh gue ambil makan dimeja makan belio mau gue jawab bu saya lagi diet makan nasi nya siang doang tapi jadinya cuman jawab iya aja soalnya ini udah siang TAPI UJUNGNYA GAK AKAN NGAMBIL DEH soalnya gue masih ada tahu tempe n kangkung,3,0.73433685302734,Joy,0.8006081581115723
gasokline,Ini bener2 praktis bgt terus rendah kalori jadi cocok banget buat kalian yang lagi diet. Aku suka minum tiap hari terus tambahin buah gini dicampur apapun rasanya juga tambah enak bjir spiclis...,2,0.73502534627914,Anger,0.28438952565193176
gasokline,Tim yang gak mau ribet tapi masih tetep mau gas diet cung️ Males gak sih mau diet tapi ribet sama aturannya ini itu? Rill gue juga gitu tapi sekarang udh gak karena udah ditemenin Hotto https://t.co/ywx9cLnTR5,2,0.42073836922646,Anger,0.6190478801727295
MaxPowerRocks,@NathanJ04060931 Diet Pepsi,4,0.59999704360962,Joy,0.26793357729911804
SassKizzU,Diet tapi liat makanan gatel pengen co :( https://t.co/kQ3zQaJmkE,4,0.51286363601685,Joy,0.3330575227737427
RexSv25,@PositiveMattume @ur_aji Naan diet il irukira poluthu ippdi thaan ungal unavu postgal panniyathu Paliku pali ,4,0.93820577859879,Joy,0.3355002701282501
riiviioo,@hafizha_anisa mirip puasa ya. kita mendistraksi diri biar ga terasa lapar siang hari. tp pas sore hari udah mau deket mahgrib lapar nya makin menjadi krn inget mau buka puasa. tp diet tidak sama dgn puasa.,2,0.94125229120255,Sad,0.7303134202957153
masrandss_,Diet ekstrim dong pake apa yaaa,2,0.52499026060104,Neutral,0.4647879898548126
SassKizzU,Mau diet tapi makan ku banyak terus gmn ini muka udah kaya bola sepak ini bulat berisi dan berlipat lipat huhuhu,0,0.81795179843903,Anger,0.28438952565193176
anyhalya,Mau diet tp mikir kerjaan dikit bawaan nya lgsg laper hehehe,1,0.69249749183655,Joy,0.2709655463695526
Hanwoobeeef,Mau diet tp ntar ke pim 3 lewatin venchi dong,0,0.83880996704102,Joy,0.28552940487861633
farrarsln,@miraersha Nak kurus diet. Sapa suruh gemuk. Gitulah aku cakap depan cermin ,0,0.49117463827133,Joy,0.3918333649635315
adhafadhila,@kegblgnunfaedh ini serius aku?,3,0.59853136539459,Anger,0.2656420171260834
Lawless2Rhonda,@CTOTHELOS77 Diet Pepsi,4,0.59999698400497,Joy,0.26793357729911804
LegitDJ21,Diet hahahha https://t.co/sJmmLn51o1,4,0.5985112786293,Joy,0.28552940487861633
nrkmriah_,@CAlleynissa klw kata aq siih mending jangan minum gini2an diet defkal ajj,3,0.57129436731339,Anger,0.24671868979930878
CAlleynissa,@nrkmriah_ WKWKWKWK mauu diet sebelum ketemu tampan x tantrum,1,0.47735396027565,Neutral,0.32009249925613403
bbbonar,@cuddlebunchs *tweet pengingat kesehatan* Inget usah diet dan olahraganya kakakk. HUAHAHAHAH. But dont forget to hve fun juga sih ya!,4,0.5357323884964,Joy,0.6419948935508728
JP890711,@hey_mayaa C Mountain Dew (Diet),0,0.79984229803085,Joy,0.34299013018608093
jack_dorsiy,Pesan khusus buat yang lagi diet https://t.co/cmYEEpkAav,3,0.40007311105728,Anger,0.25839364528656006
talgi_uyu,Teraneh menurut gue adalah orang mau beli kue ultah (anggaplah bento cake) tapi minta jangan manis/ gulanya di kurangin. Emangnya orang bikin kue nurutin kemauan dia doang kah? Gak bikin orderan lain? Kalo mau yang gulanya dikit beli aja di toko khusus makanan diet. Itupun kalo,2,0.62790733575821,Anger,0.5441762208938599
setiya803,@budibongg diet om makan rebus2an tanpa gorengan ?,3,0.61759853363037,Joy,0.48803460597991943
Dodoco_King1,Mencoba buat diet (enth bakal bertahan berapa hari doang) (⁠〒⁠﹏⁠〒⁠) https://t.co/S9Q7BNKOcJ,0,0.79965245723724,Neutral,0.3740020990371704
malekayy,@hafizha_anisa Kalo diet tinggi kolesterol apa dok?,2,0.4821180999279,Neutral,0.5024200081825256
cikfyrasyg,time pregnant je lah 9months tu tak diet langsung tak berani la nak deficit2 lagi pun busy kerja. i makan je apa2 manis2 pun makan juga. nasib baik tak sangkut GDM this time around nak aim another 10kgs lost kot. tp taktahu lah berapa lama lagi lol,1,0.65227854251862,Anger,0.28438952565193176
vnrccho,@meongteyus aku suka dance gitu tapi ga tau bikin diet ga,0,0.7968407869339,Anger,0.291910856962204
cikfyrasyg,sedar tak sedar start bulan Dec 2021 i diet until now. of course ada cheat day in between. time raya family occassion kita bedal je apa2. hari2 biasa on deficit lah balik. setakat ni alhamdulillah tak kembali gemuk nasib time pregnant pun tak terlalu gemuk,1,0.49129688739777,Neutral,0.3211497664451599
