username,full_text,topic,topic_probability,predicted_label,probability_emotion
buibugruma80795,Loooks view! Onky 35k kalian yang mau sehat atau mau coba jalanin diet gaperlu ragu sama harga salad yang kesannya mahal. 2 box ini kalian udah lumayan kenyang dg beli 35 ribuan ajaaaa https://t.co/XknKGdiRXF,2,0.58653116226196,Joy,0.7364498376846313
frocre,@eatsimple_x Kenapa makanan enak dtg ketika diet,3,0.7319363951683,Joy,0.7823836803436279
ayangnagii,Kegedean badan bjir mw d ambil jd susah bgt ni pinguin kudu diet https://t.co/5LHMOCH9M0,2,0.91004812717438,Anger,0.348460853099823
_Reeknow_,Jujurly baru sempet nonton konten pulici pulician skz dan WOWWW KIM SEUNGMINNN ganteng kali abangku rambut hitam klimis ajdjkddksk gantengnya aur2an jangan diet plsss proporsi dia yg sekarang udah gaada lawan deh,4,0.61980324983597,Joy,0.7436370849609375
acimek3,Mau kurus tapi Nurse kata dh comel macammni terus macam konfius nak diet,1,0.86613416671753,Neutral,0.3296318054199219
aidasukayou,tengok gambar sendiri besar betul tapi tak jugak reti nak diet wkwkwkwk,1,0.67191731929779,Anger,0.34378474950790405
fitridl,Akhirnya banyak jalan makan protein yg banyak dan sayur gak bikin beban karena gk punya goal jangka pendek. Kalo ditanya pengen gak BBnya turun? Pengen bgt tp sadar blm bisa disiplin olga jd sadar diri untuk gak mau bebanin pikiran. Biar gak kehasut iklan serbuk2 diet juga.,2,0.63423919677734,Sad,0.5648353099822998
caveitown,@partaineraka @FOODFESS2 kan lu diet ,0,0.20000000298023,Joy,0.31755244731903076
D_dietjourney,Mesin Cuci AzizahArhan McDonald Robby Purba Prince Philip Sore Pati Narcissism Onic Kelly Tolol,4,0.9459582567215,Joy,0.3104665279388428
spallspillmu,Fyberfyt Minuman Diet Serat Fiber Slim Suplemen Detox Pelangsing Penurun beli disini : https://t.co/EONFibUcYj https://t.co/bqYRV7VTZV,2,0.64328736066818,Joy,0.34672799706459045
cleamincj,keknya mmbli welkin utk 1 tahun bisa efektif untuk diet /hj,1,0.86572504043579,Joy,0.3117316663265228
hataricookies,Semakin bilang aku mau diet aku mau diet semakin bertambah juga makannya :),2,0.79483932256699,Anger,0.28440946340560913
molidyaa,guys mau tau dong...kalian yg masih bingung mulai diet tuh bingungnya dari segi apanya sih??? siapa tau aku bisa membantu!!!,3,0.89920973777771,Anger,0.37700146436691284
pratiwidyamurti,@bapmeokjae_hsw Pliz mas roy klo diet jadi cakep bangeeeet,3,0.8394318819046,Neutral,0.41062986850738525
nfrhh,Hm rasa mcm dah gemuk la. Kena start diet dgn exercise balik agaknya ni. Eeeeeeeeeeeeeeeeeeee stressnyaaaaaaaa fikir kena exercise dgn diet ,0,0.74958831071854,Anger,0.37685078382492065
SyazanaMI,Kenapa diet rasa susah? Me : Sebab Malaysia banyak makanan sedap macam mana nak diet??!! Imagine makan nasi kandar kuah banjir lepas tu ada ayam bawang telur sotong papadom lepas tu roti canai roti tampal roti telur roti sarang burung ,0,0.4838288128376,Joy,0.9453731775283813
Chokyunie88,@gyuyomi88 Dan dia tahu dia harus kelihatan seperti idol rajin ngegym diet biar bisa balik kek idol lagi kagak kek om2. Apalagi klw lihat visualnya idol sekarang beh...,4,0.56860816478729,Joy,0.28752413392066956
abbuse,Anna diet start chy aa buggalu thaginchu Baga paduko chudu dark circles ochesayi @PawanKalyan,3,0.93807053565979,Joy,0.6203944087028503
tiny_bitchy,Tolong kutuk gue jadi langsing dalam sekejap gue males diet bcs seblak cireng basreng somay batagor enak bangettt,4,0.94247567653656,Anger,0.5258040428161621
AnggitaYosshie,Cocok tuk diet ni,2,0.73253887891769,Anger,0.34942376613616943
winyuklah,Makan siang dengan menu makanan diet pembakar semangat yang sama,3,0.87891340255737,Joy,0.9312477707862854
ria507947,Ketika Eca Diet Surya Jegel Khawatir Mag Eca https://t.co/ce2j0raQON #talkpod #ngakakkocak #ngakak #ngakaksehat #lucu #lucubanget #lucuabis #delta138 #cute #surya #eca #jegel #fyp #fypシ #fypage #viral #viralvideos #viralpost #viralreels #shortsfeed #shorts #short #shortvideo https://t.co/vfGdkx0Jse,0,0.93906682729721,Anger,0.4360441565513611
selectionmie,ini ngilangin pipi chubby tuh gmn sih woy dh cape bgt diet nih ,0,0.36627885699272,Joy,0.28178486227989197
samamasamas,@selenaulannn Waduh kebanyakan diet,3,0.59998607635498,Joy,0.27712979912757874
jekniey,doakan saya konsisten diet gais hm,3,0.63813811540604,Joy,0.24857909977436066
AbuubakaryA,@TMnyama4_ Acha kula hovyo alokwambia kula diet ndo kupunguza uzito ni nani?? Kupunguza unene au uzito kwanza acha kula mara kwa mara ikiwezekana Funga ach kula vitu vya mafuta sana tatzo uroho ndo unawaumiza kupenda kula hovyo,4,0.97643178701401,Joy,0.5328308343887329
eekyeongmin,@Yeuhjun aku kalau gabut makan kak. serius cobain deh pasti dimarahin nanti karena gagal diet ,1,0.39594662189484,Anger,0.28844189643859863
dad3than,@Mkushiiii Tunafanya diet,4,0.59851109981537,Joy,0.31755244731903076
aakaaashiiii,Diet journey 10 June 2024 Day 2 Regular adl ACV+lemon+madu Sapo tahu Snack pisang+semangka Salad+putih telur kukus+ikan goreng sambal Evaluasi kemarin : kebanyakan buah minum kurang,3,0.85771006345749,Joy,0.847479522228241
shofiaayun,Saya suggest kalau plan mau conceive atau sudah mengandung ka. Please la join mana2 antenatal class yang details. Biasanya berbayar. Tapi x rugi invest. Dari physiology diet hormones exercise finding a doctor/hospitals making a birthplan up until post-natal semua covered.,0,0.9199795126915,Anger,0.2444678694009781
nasrinyusoff_,boleh dah rasanya slow2 diet,1,0.59977865219116,Joy,0.43059539794921875
decrant_id,PUSH UP Ternyata push up efektif buat jaga berat badan loh! Meskipun fungsi utamanya buat bentuk otot lengan dan dada tapi gerakan ini pas banget buat yang lagi diet dan emang pengen dapet berat badan ideal. https://t.co/K00S4jjCpf,2,0.57808643579483,Joy,0.4701096713542938
kingsmart69,@TMnyama4_ Muda huu niko na mama jumbo hapa bondeni kaagiza chips kavu na kidali shingo na pepsi diet ,1,0.86285895109177,Anger,0.37098613381385803
YOOASHAway,@DEWJbird Motto anak GTM atau yang lagi mau diet ,1,0.7979029417038,Anger,0.4369749426841736
afyyaha,Jadi inget pas baru kelar diet. Jadi gua ga bilang-bilang ke masyarakat kantor dan sebelumnya gua pernag izin gamasuk untuk konseling. Jadi beberapa ada yang ngira gua kurusan karena masalah kesehatan mental,2,0.78026390075684,Anger,0.3642202317714691
santhopia,@citaelatte_ aaa tidak aku diet lg diet pokoknya,2,0.73110580444336,Neutral,0.24926067888736725
AdenekanAdigun,@Zlatan_Ibile Iku pa diet sehhh,2,0.73267006874084,Anger,0.2951227128505707
Sleepyboy_Kr,Hal yang gak pernah bisa terealisasi kan adalah BESOK HARUS DIET MULAI BESOK HARUS NGURANGIN KONSUMSI GULA Ada aja cobaannya ,1,0.74530905485153,Neutral,0.5448015928268433
Macrophyllaaa,Bb aku 66 9 bjirr... Kyknya harus mulai diet:'),1,0.40090355277061,Joy,0.28648778796195984
Wonbelle,@Pharitva bukan diet sihhh tapi ngejaga aja biar gak berlebih gitu dakh {kata agenshitku} T^T tapi tapi tapi gimanaa kamu hey seru yahh kulineran di jekardah? &gt;__&lt;,4,0.69313782453537,Anger,0.6112300753593445
nfhrrz,Diet Makan soft cookies Choc dekat dalam soft cookies melimpah https://t.co/p8k0227Zt6,4,0.89869695901871,Joy,0.39823198318481445
btwbusway,Makan permen kopiko 2 buah sambil menatap jok motor sedang dicuci #firsttimenyucimotorsampebagasinyajuga,1,0.84769725799561,Anger,0.33280429244041443
btwbusway,@hi_famidosi @Mutt_muttm Soalnya virgo dikerasin malah sayang ka,2,0.83855652809143,Love,0.9650327563285828
btwbusway,Nyuci motor with keluarga bok,1,0.4512155354023,Joy,0.5665761232376099
edreaaaja,Noted buat diet,4,0.59851080179214,Joy,0.31755244731903076
hopeloess,@whofelicie OH ASTAGA SORRY AK BACANYA DIET BUKAN DIET MFF GK NYAMPE btw mmg ak tuh sbnrnya udh dijodohin sm diet jd gk ush heran lah ya,1,0.34709563851357,Anger,0.5822843313217163
keripik25,aku yg stress + diet ,4,0.59656924009323,Anger,0.33354651927948
airbplane,@spnout ㅤ Setuju! No jaim no diet. Dietnya lanjut besok aja serunya tak kalah antusias sembari tertawa pelan hingga matanya membentuk bulan sabit. ㅤ,3,0.52641534805298,Joy,0.9416656494140625
AZRILROZALI,Kenapa diet rasa susah? 1. Tiada body goals 2. Kurang ilmu turun berat 3. Diet ikut-ikut orang 4. Tiada mentor utk guide permudahkan 5. Terlalu cepat nk hasil sampai cut itu ini 6. Diet sorang2 tiada support RT &amp; follow saya untuk tips kurus setiap hari,0,0.88080030679703,Anger,0.4589387774467468
SyiraCiklee,Takda pun plan nak diet tapi bila tengok husb eat clean ni tetiba tercabar pula ‍,0,0.59949237108231,Joy,0.2596486806869507
adzan_,@aldapstsr Coba combine diet low carbs + omad kak harusnya 2-3 bulan langsung ada progress insha allah. Dibantu tidur yg cukup dan berkualitas yha,2,0.77933496236801,Neutral,0.5988669395446777
spnout,@airbplane ️ ️ ️ Kepala sontak mengangguk. Untuk hari ini mari lupakan perihal diet dan berat badan sebab energinya telah dihabiskan seharian. Setuju nggak boleh jaim atau alasan diet ya. Malam ini kita harus makan enak dan banyak! serunya antusias. ️ ️ ️,4,0.56529414653778,Sad,0.6937286257743835
hafizha_anisa,@romialdinori Ini bagus loh secara ga sadar belajar porsi diet. Yg diajarin ahli gizi awal buat yg mau turun BB tanpa itung kalori.,0,0.64135825634003,Anger,0.4200074374675751
bimaprawira,Atas bawahan gini obat diet (penghilang nafsu makan). https://t.co/1href75tuc,3,0.56616950035095,Anger,0.3515073359012604
Superman_GK90,@TMnyama4_ Mbona yuko on point tu aache haraka the most kgs mtu anaweza kupinguza kwa kufanya mazoezi plus diet ni 1.5 per month. Kupungua 1kg per month ni sawa kabisa.,4,0.80872184038162,Joy,0.7220212817192078
mielhwanie,@Jikyu00z oiyaaa??? keren bgt selama syuting sekalian program diet dong?,4,0.8643986582756,Joy,0.3400101065635681
sebulatbulan,Ada tak diet and nutrition consultant yang boleh consult Bulan? Untuk makan secara teratur makan makanan sihat ? Sebab sekarang ni macam lost ‍,3,0.43971866369247,Joy,0.7819608449935913
drunklers,Jam jam nya bm gacoan tpi lagi diet,0,0.83790862560272,Fear,0.40034881234169006
itsonlymiiii,@bluezzkyy Diet gapapa ka makan pedes maaah,3,0.59908282756805,Joy,0.527823269367218
cenny_93,Aku diet buat aku sendiri! AKU diet karena emang kemauan! Dibanding bingung sana urusan orang napa kagak ngurusin hidup sendiri sih? Jangan dateng terus minjem duit buat susu anak HEH!! ITU ANAK LU BUKAN ANAK GUE! SIAPA SURUH PUNYA ANAK KALAU KAGAK MAMPU BIAYAIN!!,2,0.65194368362427,Joy,0.5707339644432068
fotodakwah,@strlgirls Stress diet terbaik,4,0.7323459982872,Anger,0.29349473118782043
juraganpiranha,@itsonlymiiii ih jd pgn pdhl aku diet ,1,0.399738073349,Anger,0.36223626136779785
snozcr,sebetulnya aku lagi diet tapi kebablasan makan nasi padang pake ayam bakar.. https://t.co/UGpmEZsgjH,3,0.89779418706894,Neutral,0.4201953709125519
almondmilkhemmo,Ikut program diet malah berat dia naik jadi 9kg https://t.co/HcNhww2HuW,0,0.79647570848465,Anger,0.3267107307910919
matchaaayummy,Diet sih diet tapi kenapa aslam jadi naik,4,0.59579259157181,Joy,0.24867257475852966
wow_keren,Nayeon TWICE Frustasi lantaran Diet Ekstrem yang Dijalani Jelang Comeback #Nayeon #Twice https://t.co/x4OChn3TBn &amp;utm_medium=social&amp;utm_source=twitter,0,0.85695666074753,Joy,0.3324695825576782
chettelish,@trigonoomecryy IH INIANN kemaren aku minum kol merah + buah naga + apel trus itu bisa buat jus klo mau diet jugaa tp ttp bikin kenyang,3,0.64978331327438,Sad,0.37017393112182617
Ooh_LaLaaLaa,Dahlah kudu diet lg,0,0.59992450475693,Anger,0.3796757757663727
cucuENNIK,@LMNBIBI Bagus buat diet itu,0,0.59869301319122,Neutral,0.32274672389030457
FarmasiKsh,Avoid sugar in your diet. Tapi jika rasa nak mkn juga elak mkn high sugar dlm 2 keadaan ni; 1-semasa perut kosong 2-di awal pagi Ia boleh sebabkan glucose spike and crash penyebab penyakit jantung dan diebetes type 2.,4,0.4193622469902,Joy,0.4345706105232239
Dollyyssss,Sehari tak jaga makan hilang diet seminggu ,3,0.86495006084442,Joy,0.35607001185417175
hijratiime,@kvpall Yuk diet yukk,2,0.40033352375031,Joy,0.6154264807701111
voesee,sedang program diet,4,0.59688758850098,Love,0.3076568841934204
dfljdu,yuk udah yuk jing harus diet ya lo @gue https://t.co/TcC95FP8Xp,2,0.79980230331421,Joy,0.8763416409492493
nafianann,ga diet tapi gegara ga makan 3bulan ditambah sakit trs,4,0.8351126909256,Anger,0.4591619074344635
lathennnnna,@lang1tsenjaaaa Diet lu? Tumben bgt,4,0.72968047857285,Joy,0.2476917952299118
halleyrieg,Baru kali ini ngejalanin diet tapi happy kemaren-kemaren terbebani bgt karena goals nya ada berat badan turun. Kalo sekarang goals nya pengen badan enteng &amp; fit,0,0.57775908708572,Joy,0.5155197978019714
ureonni,BISMILLAH START DIET KARNA TAKUT DARAH TINGGI ANJIR DLU GUA DARAH RENDAH,2,0.76559942960739,Fear,0.9178386926651001
icannn___,@strlgirls stress mau diet juga susah hiks,1,0.4410092830658,Anger,0.2749673128128052
matchaaacii,cape² diet trnyta yg bkin bb turun adl sakit,0,0.45991957187653,Sad,0.626412034034729
halleyrieg,Diet Day 1 Hari ini mengurangi karbo dan makan sayur ijo di rebus doang hehe olahraga ringan tapi masing-masing cuma 15 menit tapi 3x sehari. Dibantu sliming tea mustika ratu beneran nahan kenyang bjir kece. Perjalanan masih panjang tapi gapapa yang penting konsisten.,2,0.44080320000648,Joy,0.9484062790870667
vianyrees,persamaan gw &amp; paul yg lainnya: Sama-sama minum kopi item tanpa gula pas diet. demi kelancaran buang hajat pasti kan pol,2,0.6415314078331,Sad,0.3551429510116577
angryB0MB,@KEUMbird lagi diet dulu dah gua kaga makan cacing dulu :v,3,0.51529264450073,Joy,0.5587630271911621
nurinfaisal,Sebab tu la suka bila time diet dulu sebab bila dah kurus dah flat orang dah takde benda nak usha ,1,0.60389459133148,Love,0.37365445494651794
solosensation3,Menu diet hari ini: -pecel telur -jus putih telur plus oats -ayam mentega,3,0.64517122507095,Joy,0.23428981006145477
yoongibeshie,Yayyyy Seokjin album!!!!,1,0.79916387796402,Anger,0.23809316754341125
_chocochip_,@ikytodoroki @vxmpirehollie hehe kenapa jangan diet a?,0,0.20000000298023,Neutral,0.3246435225009918
dytczh,iyaa makan yg enak istirahat yg cukup gausah diet pergi ke psikolog kalo kamu butuh biar bs fight lagi https://t.co/7qKON9iBuh,3,0.54379081726074,Joy,0.6462193131446838
mark_theta,@cb_doge Diet pepsi ?,4,0.59999698400497,Joy,0.2627843916416168
aidenxvx,@strlgirls Gua pengen diet tapi stress gua makan,4,0.47916352748871,Joy,0.3311998248100281
_chocochip_,@vxmpirehollie diet juga ga selalu menghasilkan kesehatan sih kalo emang keyeng niatna mau diet mah sok semangkaaaa!! jangan oleng we kudu tahan iman beb karna makanan itu ibarat setan nya wkwkwkwk,2,0.63307595252991,Anger,0.40025070309638977
ikytodoroki,@_chocochip_ @vxmpirehollie Udahh jgn diet kamu mh deaaa ,4,0.79957920312881,Anger,0.5005447864532471
GenuineHeart11,@yagietudeh Ga apa-apa anak saya masakannya ga enak kok. Jadi nanti bisa otomatis diet .,1,0.71293133497238,Anger,0.43434393405914307
BlueJeans_Hitam,@Kopipait__78 Eijke termasuk penikmat...tp udah lama sebelum 7 Oktober gak jajan itu lagi...diet dompetnya,1,0.74477851390839,Neutral,0.3352874219417572
_chocochip_,@vxmpirehollie APA ITU DIET?,0,0.20000000298023,Neutral,0.6180059313774109
khasmuyk,@strlgirls cara diet cepet adalah stres,0,0.7332735657692,Neutral,0.38528695702552795
aqbr,@Rizal_XXIV Kayak diet DEBM deh narasinya,2,0.79878455400467,Joy,0.5886847972869873
upnicowny,ibu kos nyuruh gue ambil makan dimeja makan belio mau gue jawab bu saya lagi diet makan nasi nya siang doang tapi jadinya cuman jawab iya aja soalnya ini udah siang TAPI UJUNGNYA GAK AKAN NGAMBIL DEH soalnya gue masih ada tahu tempe n kangkung,3,0.73433685302734,Joy,0.5660781264305115
gasokline,Ini bener2 praktis bgt terus rendah kalori jadi cocok banget buat kalian yang lagi diet. Aku suka minum tiap hari terus tambahin buah gini dicampur apapun rasanya juga tambah enak bjir spiclis...,2,0.73502534627914,Sad,0.25589707493782043
gasokline,Tim yang gak mau ribet tapi masih tetep mau gas diet cung️ Males gak sih mau diet tapi ribet sama aturannya ini itu? Rill gue juga gitu tapi sekarang udh gak karena udah ditemenin Hotto https://t.co/ywx9cLnTR5,2,0.42073836922646,Anger,0.4952545166015625
MaxPowerRocks,@NathanJ04060931 Diet Pepsi,4,0.59999704360962,Joy,0.2690858542919159
SassKizzU,Diet tapi liat makanan gatel pengen co :( https://t.co/kQ3zQaJmkE,4,0.51286363601685,Anger,0.46029263734817505
RexSv25,@PositiveMattume @ur_aji Naan diet il irukira poluthu ippdi thaan ungal unavu postgal panniyathu Paliku pali ,4,0.93820577859879,Anger,0.28369027376174927
riiviioo,@hafizha_anisa mirip puasa ya. kita mendistraksi diri biar ga terasa lapar siang hari. tp pas sore hari udah mau deket mahgrib lapar nya makin menjadi krn inget mau buka puasa. tp diet tidak sama dgn puasa.,2,0.94125229120255,Neutral,0.6047793030738831
masrandss_,Diet ekstrim dong pake apa yaaa,2,0.52499026060104,Neutral,0.8327466249465942
SassKizzU,Mau diet tapi makan ku banyak terus gmn ini muka udah kaya bola sepak ini bulat berisi dan berlipat lipat huhuhu,0,0.81795179843903,Anger,0.31975242495536804
anyhalya,Mau diet tp mikir kerjaan dikit bawaan nya lgsg laper hehehe,1,0.69249749183655,Anger,0.2540301978588104
Hanwoobeeef,Mau diet tp ntar ke pim 3 lewatin venchi dong,0,0.83880996704102,Joy,0.3214752674102783
farrarsln,@miraersha Nak kurus diet. Sapa suruh gemuk. Gitulah aku cakap depan cermin ,0,0.49117463827133,Anger,0.37073686718940735
adhafadhila,@kegblgnunfaedh ini serius aku?,3,0.59853136539459,Anger,0.3460082709789276
Lawless2Rhonda,@CTOTHELOS77 Diet Pepsi,4,0.59999698400497,Joy,0.2690858542919159
LegitDJ21,Diet hahahha https://t.co/sJmmLn51o1,4,0.5985112786293,Joy,0.3214752674102783
nrkmriah_,@CAlleynissa klw kata aq siih mending jangan minum gini2an diet defkal ajj,3,0.57129436731339,Neutral,0.6628267168998718
CAlleynissa,@nrkmriah_ WKWKWKWK mauu diet sebelum ketemu tampan x tantrum,1,0.47735396027565,Anger,0.38139861822128296
bbbonar,@cuddlebunchs *tweet pengingat kesehatan* Inget usah diet dan olahraganya kakakk. HUAHAHAHAH. But dont forget to hve fun juga sih ya!,4,0.5357323884964,Joy,0.6620200872421265
JP890711,@hey_mayaa C Mountain Dew (Diet),0,0.79984229803085,Joy,0.26447802782058716
jack_dorsiy,Pesan khusus buat yang lagi diet https://t.co/cmYEEpkAav,3,0.40007311105728,Joy,0.4532286524772644
talgi_uyu,Teraneh menurut gue adalah orang mau beli kue ultah (anggaplah bento cake) tapi minta jangan manis/ gulanya di kurangin. Emangnya orang bikin kue nurutin kemauan dia doang kah? Gak bikin orderan lain? Kalo mau yang gulanya dikit beli aja di toko khusus makanan diet. Itupun kalo,2,0.62790733575821,Anger,0.3961857855319977
setiya803,@budibongg diet om makan rebus2an tanpa gorengan ?,3,0.61759853363037,Neutral,0.3641287684440613
Dodoco_King1,Mencoba buat diet (enth bakal bertahan berapa hari doang) (⁠〒⁠﹏⁠〒⁠) https://t.co/S9Q7BNKOcJ,0,0.79965245723724,Neutral,0.49099278450012207
malekayy,@hafizha_anisa Kalo diet tinggi kolesterol apa dok?,2,0.4821180999279,Neutral,0.5668331980705261
cikfyrasyg,time pregnant je lah 9months tu tak diet langsung tak berani la nak deficit2 lagi pun busy kerja. i makan je apa2 manis2 pun makan juga. nasib baik tak sangkut GDM this time around nak aim another 10kgs lost kot. tp taktahu lah berapa lama lagi lol,1,0.65227854251862,Neutral,0.48408353328704834
vnrccho,@meongteyus aku suka dance gitu tapi ga tau bikin diet ga,0,0.7968407869339,Love,0.2636886239051819
cikfyrasyg,sedar tak sedar start bulan Dec 2021 i diet until now. of course ada cheat day in between. time raya family occassion kita bedal je apa2. hari2 biasa on deficit lah balik. setakat ni alhamdulillah tak kembali gemuk nasib time pregnant pun tak terlalu gemuk,1,0.49129688739777,Joy,0.9784729480743408
gitaacitra,@hafizha_anisa Di kantor ada nih beberapa yg join diet 15 juta ,0,0.30022087693214,Neutral,0.35599902272224426
lonely_log,@NathanJ04060931 Diet Pepsi,4,0.59999704360962,Joy,0.2690858542919159
Nikkiecolorado,@CTOTHELOS77 Diet Pepsi,4,0.59999698400497,Joy,0.2690858542919159
KpopChartNet,Nayeon TWICE Akui Kesulitan dalam Diet Ekstrem Jelang Comeback Solonya dan Merasa Frustasi Karena Hal Ini! #Nayeon #TWICE https://t.co/KfZ1K49RJm,0,0.77003264427185,Anger,0.36577633023262024
Sedang_DietOi,@akhadam77 @ListyoSigitP Kalo ketangkap ngga ada setoran pak masih ada uang yang harus dilunasi dulu masukkan ngga gratis hehe,1,0.67104458808899,Neutral,0.4131626486778259
moonrise_74,@b_uranuse Ga usah diet lid olahraga ae biar tetep isa jajan dan makan enak wkwk,2,0.51599156856537,Neutral,0.3647048771381378
kyusondeep,breakout lagi diet lagi‍️,4,0.59851109981537,Joy,0.34813806414604187
AngraeniKh19382,@chizikook_ Pulang wamil gak boleh diet tae udh bgus kek gini please ideal bnget ,4,0.5090833902359,Anger,0.2869379222393036
suchkidd,@ilunastellar gausah diet si anjing,2,0.72896665334702,Anger,0.461943119764328
CyrusCasingal,Diet tayo ulit HAHAHAHAHAHAHA kakainis,4,0.83976715803146,Anger,0.39713412523269653
nimaylmao,@tuvisreal mai yahan experience se baat kar raha hu ,4,0.89977949857712,Anger,0.25283053517341614
CheekbonesDayum,Ya Allah 1 yang modelan gini dong tiap tiba tiba dapet orderan jam 3 sore Ice americano buat boosting lagi on diet kan? Semangat ya! ,2,0.52990394830704,Joy,0.587945282459259
pamungkas_jra,bener nih diet artinya bukan TIDAK MAKAN tapi NGATUR POLA MAKAN. banyak banget orang salah kaprah sama hal diatas termasuk gw diawal wkwkwk. alhamdulillah setelah punya habbit baru kalo sakit ga pernah lebih dari 2 hari dan lebih cepet recovery ,0,0.6180265545845,Fear,0.34140029549598694
heizlouve,@Bofurin_Fess Otakku berfikiran negatif mulu kaya dia punya eating disorder. Tp bisa jadi emg bela dirinya strict sama makanan. Atau malah orang tuanya yg strict atau bisa jadi dia sendiri yg emg mau diet?? Tp bisa juga sih (imo mlihat tingkah lakunya yg elegan) dia pilih² makanan yg berkelas,2,0.79855799674988,Joy,0.41842278838157654
PaulRealt,@PostingOften Diet Pepsi.,4,0.59999698400497,Joy,0.2690858542919159
TheeAlexTreib,@CallofDuty @CallofDuty Diet Dr Kelp#6277025 #blackops,3,0.73274129629135,Joy,0.3214752674102783
kzh4aa,dari kemaren ngunyah mulu ni mulut harus diet kalo ga mager ,2,0.86341500282288,Neutral,0.373422235250473
Adliinnn27,@dhharu8610 @sugakasep @taqdirkun @kegblgnunfaedh Aku liatnya begitu kak klopun beda itu karena ada yang diet,2,0.52311778068542,Joy,0.3745929002761841
Bofurin_Fess, menurut kalian kenapa kok suo ngga pernah makan ya sejak eps 1? pasti selalu bilang lagi diet atau ngasih makannya ke nirei. ada kaitannya ngga ya sama masa lalu nya / sensei nya? jujur sender paling penasaran sama background story nya suo https://t.co/6jSSSysHhj,3,0.87710732221603,Fear,0.29290756583213806
warmtonee,@hafizha_anisa Diet protein tinggi bener2 works bgt di aku 2 minggu diet tinggi protein + olaharga turun sampe 5kg. Tapi aku belum bisa konsisten wkwk udah 2 bulan bablas makan ini itu tp ajaibnya bb ku belum naik lg smpe skrg,0,0.94900995492935,Neutral,0.8898458480834961
scentsofSea,gw hari pertama diet https://t.co/0ShuSdNQOR,0,0.20000000298023,Joy,0.31755244731903076
swikaa_0,@Mia_Kyushu Sama sama kak semoga kita diberi kekuatan. lagi diet ,1,0.73326516151428,Joy,0.4625477194786072
bbychangminz,15juta untuk diet 90 hari mengingatkan pada seseorang........ 3bulan itu emang hasilnya signifikan tapi setelahnya badan balik ke semula. Lima belas juta melayanga cuma buat timbangan turun dalam 3 bulan yang akhirnya balik lagi,4,0.65375530719757,Anger,0.336733341217041
minizawmbi,@kumihocal Coke zero&gt;&gt;&gt; diet coke,3,0.79971152544022,Joy,0.324386864900589
soobiinny,@makannteyussss Sama gue udah stuck diet pun tetep sama aja,0,0.73098945617676,Joy,0.3258873522281647
lanakaminisama,@pewpiece Bujuran be diet ,4,0.5985112786293,Joy,0.3897269070148468
cwirengg,@Benzeuma kalo gua diet gengsinya ikutan mengecil juga ga ya?,4,0.79769849777222,Anger,0.35449469089508057
diet__gogogo,59.1kg(-0.3kg),0,0.73333191871643,Joy,0.38278284668922424
SupartoMas,@hafizha_anisa Gak usah susah2 diet mau turun BB gampang... suruh misua selingkuh ,0,0.88543516397476,Anger,0.27754339575767517
BeautynesiaID,Favorit Sejuta Umat Ini 5 Kesalahan Masak Telur yang Bikin Nutrisinya Hilang dan Nggak Diet Friendly! https://t.co/gNf74sWJsu,4,0.46796071529388,Anger,0.3266206681728363
kahy____,@Zlatan_Ibile IKU PA DIET MO TI YOEKE ,4,0.54855334758759,Anger,0.375113844871521
blood_wine_diet,@StrvingSen bergamot,4,0.59851133823395,Joy,0.38278284668922424
lakarinafina,coke zero &gt; Diet Coke,3,0.79998606443405,Joy,0.29279372096061707
diet_psantsan,79.0kg -0.4kg,0,0.73333191871643,Anger,0.4205510914325714
Prettybunnyly,Besok wacana tidur seharian sama makan sekali aja. Move on sambil diet :),2,0.39362260699272,Anger,0.47015511989593506
affogatozz,gue kalo lg diet gt effortless krn tiap makan pasti more protein mweheheh dan kafein,2,0.53718328475952,Joy,0.33844441175460815
missthreads88,DETOX TEA &amp; SLIMMING TEA / TEH DIET REMPAH | : https://t.co/Wv1QMJezW0 : https://t.co/pU92GRChKS https://t.co/LzPIgiDBMc,2,0.88551968336105,Joy,0.3274022340774536
missthreads88,️P5️[TERMURAH][BARCODE UTUH]TEH HERBALIFE/TEH NRG HERBALIFE/HERBAL CONCENTRAT/GREEN TEA/TEH DIET/HERBALIFE NUTRISI/MINUMAN NUTRISI/MINUMAN : https://t.co/GKT914Hkzq https://t.co/VwEOYRoQRB,4,0.933240711689,Joy,0.38278284668922424
missthreads88,Extra Strong OBAT DIET! Turun 4-10kg dalam 1 bulan 15capsule : https://t.co/nymed54CNV : https://t.co/92magokkCs https://t.co/NfkRZHA1xk,3,0.46368622779846,Anger,0.34839901328086853
sun_riiise,Jgn² Nara sering olahraga akhir² ini sama diet makan donat sama roti mau build up badan dia biar jd jaekyung ,0,0.80468314886093,Anger,0.3242160975933075
LudoFredrick,Nampongeza sana huyu binti hakika mazoezi ni muhimu sana kwa afya zetu. Nakumbuka alikuwa kibonge sana lakini kupitia mazoezi na diet amepungua mno! Haya ndio mapambano thabiti ya NCD s tuendelee kuzingatia kanuninza afya. Kula mlo kamili na sawia &amp; fanya mazoezi,4,0.97567820549011,Joy,0.5398051738739014
TeslaOnDiet,Gaali dene ka bhi dil nae ker raha itna mood off hogya hai.,4,0.84752279520035,Joy,0.836124062538147
TeslaOnDiet,@patchfacee Bnao ab jhantu space,4,0.64293903112411,Joy,0.4448030889034271
