conversation_id_str,created_at,favorite_count,full_text,id_str,lang,location,probability,quote_count,reply_count,retweet_count,topic,tweet_url,user_id_str,username,in_reply_to_screen_name,image_url,context,emotion
1800594523887993178,Tue Jun 11 18:22:42 +0000 2024,0,Jalan Terjal Timnas Indonesia Tembus Piala Dunia 2026 https://t.co/X8REsblzTt,1800594523887993178,in,"Jakarta, Indonesia",0,0,0,0,0,https://x.com/SportCornerID/status/1800594523887993178,1635136760459198465,SportCornerID,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Neutral
1800594407747682619,Tue Jun 11 18:22:14 +0000 2024,0,Timnas Indonesia akan ke Piala Dunia 2026 nih seperti nya #timnas #fifawc,1800594407747682619,in,,0,0,0,0,8,https://x.com/rnsyh17/status/1800594407747682619,1313429086807625729,rnsyh17,,,Kondisi lapangan dan performa pemain di berbagai pertandingan sering menjadi topik diskusi. Banyak yang mengeluhkan kondisi lapangan yang kurang baik dan dampaknya pada permainan timnas.,Fear
1800557818212487217,Tue Jun 11 18:21:53 +0000 2024,0,@idextratime @erickthohir @PSSI @TimnasIndonesia Jadi keinget Jay 'Anak Lanang' Idzes ,1800594319885426689,in,,0,0,0,0,3,https://x.com/dyahayurw_/status/1800594319885426689,1945333081,dyahayurw_,idextratime,,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
1800594195058659376,Tue Jun 11 18:21:24 +0000 2024,0,LUCU BANGET!!!! btw congrats @TimnasIndonesia ️,1800594195058659376,in,,0,0,0,0,0,https://x.com/aprilliacahyaa/status/1800594195058659376,1217346217660710913,aprilliacahyaa,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800587378467524990,Tue Jun 11 18:21:08 +0000 2024,17,@TimnasIndonesia Wow luar biasa timnas senior putra-putri. Cuma ada rasa sedih mengingat timnas U20 sdh 3x dibantai 0-3 0-4 1-4 dan besok malam vs Italy U20 pula. Duh kalah mah kalah aja tapi kalau dibantai 4x berturut-turut itu keterlaluan sih mnrtku (Bukan salah pemain).,1800594129002664235,in,Inner space,0,0,3,0,2,https://x.com/Peragu_Segala/status/1800594129002664235,1441342448379170827,Peragu_Segala,TimnasIndonesia,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Joy
1800593872130855304,Tue Jun 11 18:20:07 +0000 2024,0,@TimnasIndonesia Dah bagus dengerin tanah airku sama nyanyian supporter. Boleh konser2an tapi ditaro akhir banget ajaaaa,1800593872130855304,in,Indonesia,0,0,0,0,1,https://x.com/babumiki26/status/1800593872130855304,395229053,babumiki26,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800536976275423312,Tue Jun 11 18:18:28 +0000 2024,0,@FIFAWorldCup @TimnasIndonesia Kerennn terharuuu bgtt hidup dijaman timnas jagoo https://t.co/gub11Os1ZC,1800593458706678249,in,,0,0,0,0,1,https://x.com/ddidimana/status/1800593458706678249,1069939190479998976,ddidimana,FIFAWorldCup,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Love
1800593108314542123,Tue Jun 11 18:17:05 +0000 2024,0,Thailand Vietnam Malaysia Kandas Semua...Timnas Indonesia Gendong ASEAN ke Putaran 3 Kualifikasi Piala Dunia 2026 https://t.co/eiWSHOHreL,1800593108314542123,in,Indonesia,0,0,0,0,2,https://x.com/bolacomID/status/1800593108314542123,1486284086,bolacomID,,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Neutral
1800592860858990870,Tue Jun 11 18:16:06 +0000 2024,2,Timnas Indonesia lolos ke babak ketiga kualifikasi Piala Dunia 2026 https://t.co/E7CQhHvdpJ,1800592860858990870,in,NKRI,0,0,0,0,4,https://x.com/antaranews/status/1800592860858990870,18071520,antaranews,,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Joy
1800592852759818655,Tue Jun 11 18:16:04 +0000 2024,1,INDONESIA MENGUKIR SEJARAH! Untuk pertama kalinya Skuad Garuda lolos ke Putaran Ketiga Kualifikasi Piala Dunia! Terbang tinggi Garudaku! 🇮🇩 #TimNasDay #Timnas https://t.co/uuyhoQ5EOp,1800592852759818655,in,Indonesia,0,0,0,2,2,https://x.com/duktektv/status/1800592852759818655,1790269289033060352,duktektv,,https://pbs.twimg.com/media/GPz9lAyaYAAuGjv.jpg,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Joy
1800592756085231688,Tue Jun 11 18:15:41 +0000 2024,0,Tampil Memukau di Debutnya Bersama Timnas Indonesia Calvin Verdonk Senang dengan Atmosfer di SUGBK https://t.co/q44OTBbEz2 lewat @tribunnews #TimNasDay #TimnasIndonesia,1800592756085231688,in,Jakarta Indonesia,0,0,0,0,9,https://x.com/budimalau/status/1800592756085231688,137140997,budimalau,,,Banyak penggemar yang berbagi pengalaman menonton pertandingan timnas Indonesia. Mereka membahas momen-momen penting pembelian tiket dan harapan untuk kemenangan timnas di masa depan. Rasa fomo (fear of missing out) juga sering dibicarakan.,Love
1799110686779597205,Tue Jun 11 18:15:31 +0000 2024,1,Hadir lagi disini Selamat garudaku #TimNasDay @TimnasIndonesia https://t.co/tXSIZAgCYt,1800592717686481301,in,"Depok, West Java Indonesia",0,0,0,0,0,https://x.com/efernamblas/status/1800592717686481301,89735652,efernamblas,efernamblas,https://pbs.twimg.com/ext_tw_video_thumb/1800592630407176193/pu/img/QFRR81mnqM9sT7el.jpg,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800592675504361865,Tue Jun 11 18:15:22 +0000 2024,0,Pelatih Filipina Tom Saintfiet menanti kabar resmi dari dokter terkait kondisi anak asuhannya Adrian Ugelvik usai terkapar saat melawan Timnas Indonesia di Stadion GBK Jakarta Selasa (11/6/2024). #TimnasDay,1800592678067032073,in,Jakarta Capital Region,0,0,1,0,4,https://x.com/suaradotcom/status/1800592678067032073,2340155395,suaradotcom,suaradotcom,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Fear
1800592675504361865,Tue Jun 11 18:15:21 +0000 2024,0,Adrian Ugelvik terkapar usai benturan di udara dengan kiper Timnas Indonesia #ErnandoAri. https://t.co/Fa2ZDxMhQ3,1800592675504361865,in,Jakarta Capital Region,0,0,1,0,1,https://x.com/suaradotcom/status/1800592675504361865,2340155395,suaradotcom,,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Fear
1800519067696337067,Tue Jun 11 18:15:08 +0000 2024,0,@vickotwitt @MDeva909 @DelanRamadoni22 @gilabola_ina Msh aja kotak kotakin pemain naturalisasi &amp; lokal. Toh mereka punya drh Indo dari keluarga. Bahkan rata-rata keluarga besar mrk masih tinggal Indonesia. Terserah Anda ga suka hak Anda balik aja sendiri ke jaman kegelapan Timnas. Gua sebagai anak La grande dukung yg skrng,1800592619527188551,in,,0,0,0,0,9,https://x.com/mynameisrichie_/status/1800592619527188551,1283135115149770752,mynameisrichie_,vickotwitt,,Banyak penggemar yang berbagi pengalaman menonton pertandingan timnas Indonesia. Mereka membahas momen-momen penting pembelian tiket dan harapan untuk kemenangan timnas di masa depan. Rasa fomo (fear of missing out) juga sering dibicarakan.,Anger
1800592519291367496,Tue Jun 11 18:14:44 +0000 2024,1,Timnas Putri Indonesia mampu mengalahkan Timnas Putri Bahrain pada laga uji coba. Garuda Pertiwi menang meyakinkan 3-0. https://t.co/dMxQ1NUB71,1800592519291367496,in,Jakarta,0,0,0,0,1,https://x.com/detiksport/status/1800592519291367496,135783107,detiksport,,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800552880019255653,Tue Jun 11 18:13:33 +0000 2024,0,@kemalpalevi Timnas sepakbola Indonesia ini giliran lagi jelek aja gak ada yang mau dukung Kecuali suporter itu sendiri gilira udah naik dan bagus beberapa orang Tiba tiba masuk dengan si paling timnasnya dari pengamat pelatih legend dan terakhir nih penyanyi,1800592222964023636,in,,0,0,0,0,2,https://x.com/Gitapuspita99/status/1800592222964023636,1670165593058861056,Gitapuspita99,kemalpalevi,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Sad
1800592105619992911,Tue Jun 11 18:13:06 +0000 2024,1,Lini Depan Timnas Indonesia Belum Memuaskan STY Cari Pengganti https://t.co/vnjIiIxveS,1800592105619992911,in,Jakarta,0,0,1,1,7,https://x.com/VIVAbola/status/1800592105619992911,95141299,VIVAbola,,,Diskusi tentang strategi yang digunakan oleh pelatih Shin Tae-yong dan performa pemain seperti Ernando dan Verdonk sering muncul. Penggemar juga membicarakan potensi pemain diaspora untuk memperkuat timnas.,Neutral
1800591718435414107,Tue Jun 11 18:11:33 +0000 2024,5,Cetak Gol Perdana untuk Timnas Indonesia Thom Haye: Ini Malam yang Spesial https://t.co/4Ej5BRanEX #TempoBola,1800591718435414107,in,Indonesia,0,0,1,0,4,https://x.com/tempodotco/status/1800591718435414107,18129942,tempodotco,,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Love
1800591667667595534,Tue Jun 11 18:11:21 +0000 2024,1,Momen Dani Hubner diserbu suporter Timnas Indonesia dimintai tanda tangan hingga swafoto #danihubner #justinhubner #timnasindonesia #timnasday #skuadgaruda #indonesiavsfilipina #filipina #kualifikasipialadunia2026 #qualifiersworldcup2026 #fifamatchday #infobola https://t.co/D2KbwmUTkj,1800591667667595534,in,,0,0,1,0,1,https://x.com/turunminum_id/status/1800591667667595534,1639038819143155712,turunminum_id,,https://pbs.twimg.com/ext_tw_video_thumb/1800591562558373889/pu/img/NUy20tBqgdeMMFnK.jpg,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Neutral
1800587378467524990,Tue Jun 11 18:10:52 +0000 2024,151,@TimnasIndonesia Queen Indo menyala,1800591545751789784,in,Indonesia,0,0,1,1,4,https://x.com/ibnukusumayadi/status/1800591545751789784,59456548,ibnukusumayadi,TimnasIndonesia,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Joy
1800591541343551707,Tue Jun 11 18:10:51 +0000 2024,1,disaat fans fomo fokus ke nathan struick disaat itulah pecinta bola menikmati permainan thom haye dilini tengah yg ga pernah ada di timnas Indonesia sebelumnya,1800591541343551707,in,surabaya,0,0,0,0,4,https://x.com/sebssvett/status/1800591541343551707,1671900194257117185,sebssvett,,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Love
1800541210718961830,Tue Jun 11 18:10:18 +0000 2024,0,@yoyobibiauau @xboripx @Indostransfer Kayak kemarin ya nyesek nya tp kalo bisa melaju jauh ya timnas Indonesia,1800591400922382756,in,"Kudus, Indonesia",0,0,0,0,0,https://x.com/toney_alfath/status/1800591400922382756,524312923,toney_alfath,yoyobibiauau,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Sad
1800587378467524990,Tue Jun 11 18:09:35 +0000 2024,1,@TimnasIndonesia keren bgt ,1800591221011988869,in,,0,0,0,0,1,https://x.com/malovakoo/status/1800591221011988869,1588030447564779520,malovakoo,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800421135621959891,Tue Jun 11 18:08:21 +0000 2024,0,@afhiyhdeckx @ManUtd_ID @TimnasIndonesia biarin lah ini akun official MU mereka digaji gapake uang pajak kok wkwk,1800590911942107608,in,"Surabaya, ID",0,0,0,0,8,https://x.com/kenekadit_/status/1800590911942107608,1315622738,kenekadit_,afhiyhdeckx,,Kondisi lapangan dan performa pemain di berbagai pertandingan sering menjadi topik diskusi. Banyak yang mengeluhkan kondisi lapangan yang kurang baik dan dampaknya pada permainan timnas.,Anger
1800590858192085027,Tue Jun 11 18:08:08 +0000 2024,1,Malaysia Keok Timnas Indonesia Satu-satunya Tim ASEAN yang Lolos Putaran Ketiga Kualifikasi Piala Dunia 2026 https://t.co/ugbMGRqRXC,1800590858192085027,in,"Jakarta Pusat, DKI Jakarta",0,0,1,0,2,https://x.com/SINDOnews/status/1800590858192085027,231355136,SINDOnews,,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Fear
1800590843268776388,Tue Jun 11 18:08:05 +0000 2024,3,Hasil Statistik Timnas Indonesia Vs Filipina di Kualifikasi Piala Dunia 2026: Skuad Garuda Berkuasa https://t.co/oGeZB1xtCV,1800590843268776388,in,Jakarta,0,0,1,2,2,https://x.com/VIVAbola/status/1800590843268776388,95141299,VIVAbola,,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Neutral
1800587378467524990,Tue Jun 11 18:07:25 +0000 2024,0,@TimnasIndonesia Full senyum,1800590675656016123,in,"Seoul, Republic of Korea",0,0,1,0,1,https://x.com/CH3NCH3N_48/status/1800590675656016123,1688597055223345152,CH3NCH3N_48,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800590487734366563,Tue Jun 11 18:06:40 +0000 2024,0,Timnas 🇮🇩 Indonesia bikin Sejarah Satu - Satunya Negara Asean yang lolos round 3 kualifikasi Pildun Zona Asia . Juga lolos tanpa babak kualifikasi Piala Asia 2027 ' ,1800590487734366563,in,"Surakarta, Jawa Tengah",0,0,0,0,7,https://x.com/LutfiRedlabel/status/1800590487734366563,1410955970604199936,LutfiRedlabel,,,Diskusi tentang strategi yang digunakan oleh pelatih Shin Tae-yong dan performa pemain seperti Ernando dan Verdonk sering muncul. Penggemar juga membicarakan potensi pemain diaspora untuk memperkuat timnas.,Joy
1800590420722028684,Tue Jun 11 18:06:24 +0000 2024,0,Alhamdulillah turut bangga dengan timnas Indonesia yg bisa lolos babak ketiga kualifikasi Pildun. Ya meski tetap tidak bisa lolos dari TAPERA.. Btw siapa yak yg nyuruh mas anang nyanyi ... Mas anang mas anang.. https://t.co/TBzGU5tUKB,1800590420722028684,in,Bandung ,0,0,0,0,3,https://x.com/_satusatu_/status/1800590420722028684,2718816477,_satusatu_,,https://pbs.twimg.com/media/GPz7cNna0AASjGM.jpg,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
1800590348592501056,Tue Jun 11 18:06:07 +0000 2024,0,Kalahkan Filipina 2-0 Timnas Indonesia Lolos ke Putaran 3 Kualifikasi Piala Dunia 2026 https://t.co/5jdzflQBg2,1800590348592501056,in,fspmi.or.id,0,0,0,0,0,https://x.com/Veen22/status/1800590348592501056,42788783,Veen22,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800578589655789796,Tue Jun 11 18:06:00 +0000 2024,7,@TimnasIndonesia Wihh bocil ini gak pernah absen ngegolin Pak Ralph anak e njenengan joss ,1800590322885611851,in,"Ponorogo, Indonesia",0,0,0,0,1,https://x.com/mo_anwr/status/1800590322885611851,558501765,mo_anwr,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800587378467524990,Tue Jun 11 18:05:55 +0000 2024,0,@TimnasIndonesia jagooo terusss,1800590299812770285,in,Indonesia,0,0,1,0,0,https://x.com/TheLilywhitesID/status/1800590299812770285,1749649306569908224,TheLilywhitesID,TimnasIndonesia,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800590166215786896,Tue Jun 11 18:05:23 +0000 2024,0,Pada sadar ga sih Jay Noah Idzes itu pembuat sejarah sejati. Hanya dalam DELAPAN HARI dia loloskan dua tim naik level: - Venezia naik kasta dari Serie B ke Serie A Italia dan - Timnas Indonesia naik kasta pertama kalinya tembus R3 AWCQ #JayIdzes #TimnasDay,1800590166215786896,in,,0,0,0,0,0,https://x.com/Seraphio26/status/1800590166215786896,1722946999241359360,Seraphio26,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800291340091310573,Tue Jun 11 18:04:16 +0000 2024,0,@kaapedochiii @dwinucleo Statement paling bodoh ini dikira orang orang sana gak punya duit apa? Pastilah penuh jangan dibatakan kemarin aja di Qatar tiket untuk timnas Indonesia habis jangan bego dikira Kalimantan gak ada hotel dan lainnya ingat Jawa bisa maju karena sda pula lain,1800589884169834595,in,,0,0,0,0,0,https://x.com/Gitapuspita99/status/1800589884169834595,1670165593058861056,Gitapuspita99,kaapedochiii,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Anger
1800587378467524990,Tue Jun 11 18:04:06 +0000 2024,0,@TimnasIndonesia kerennnnn,1800589843283742729,hu,🏸⚽️,0,0,0,0,1,https://x.com/sobadmintonih/status/1800589843283742729,1525674984311750658,sobadmintonih,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800589732700958734,Tue Jun 11 18:03:40 +0000 2024,12,Malaysia Tersingkir Timnas Indonesia Resmi Jadi Satu-satunya Wakil Asia Tenggara di Putaran Ketiga Kualifikasi Piala Dunia 2026: Timnas Indonesia dipastikan jadi satu-satunya wakil Asia Tenggara yang lolos ke putaran ketiga kualifikasi Piala Dunia 2026 https://t.co/dEpS7sWHg6 https://t.co/TGva7mXnnR,1800589732700958734,in,"Pulo Gadung, Indonesia",0,0,2,4,4,https://x.com/tvOneNews/status/1800589732700958734,55507370,tvOneNews,,https://pbs.twimg.com/media/GPz60gvbsAAkxCy.jpg,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Neutral
1800589722642993480,Tue Jun 11 18:03:37 +0000 2024,3,FIFA Ajak Angkat Tangan Usai Timnas Indonesia Lolos Putaran Tiga Kualifikasi Piala Dunia: Timnas Indonesia akan bersaing dengan 17 tim peserta lainnya untuk meraih enam slot timnas di Piala Dunia 2026 mendatang. https://t.co/utQ9gutrSD https://t.co/m4n1O5dmF5,1800589722642993480,in,"Pulo Gadung, Indonesia",0,0,1,1,2,https://x.com/tvOneNews/status/1800589722642993480,55507370,tvOneNews,,https://pbs.twimg.com/media/GPz6z6macAAxbTI.jpg,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Neutral
1800589716242518201,Tue Jun 11 18:03:36 +0000 2024,3,Shin Tae-yong Langsung Bicara soal Perpanjangan Kontrak Setelah Timnas Indonesia Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026: Usai hadapi Filipina pelatih Timnas Indonesia Shin Tae-yong berbicara soal perpanjangan kontraknya bersama PSSI yang https://t.co/jh94kodVLf https://t.co/EpQl05b419,1800589716242518201,in,"Pulo Gadung, Indonesia",0,0,1,1,1,https://x.com/tvOneNews/status/1800589716242518201,55507370,tvOneNews,,https://pbs.twimg.com/media/GPz6zkOa0AAqdYF.jpg,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,neutral
1800589715265184218,Tue Jun 11 18:03:36 +0000 2024,0,Pelatih Filipina Doakan Timnas Indonesia Lolos Piala Dunia 2026 https://t.co/zp4erBAUXD,1800589715265184218,in,,0,0,0,1,1,https://x.com/IDNTimesSport/status/1800589715265184218,1616278024907034625,IDNTimesSport,,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800557818212487217,Tue Jun 11 18:03:13 +0000 2024,0,@idextratime @erickthohir @PSSI @TimnasIndonesia Duit buat ngundang artis mending buat beli rumput tuh,1800589620096450675,in,CHELSEA FC,0,0,0,0,4,https://x.com/Aribluees/status/1800589620096450675,499765936,Aribluees,idextratime,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Fear
1800541222374948946,Tue Jun 11 18:02:58 +0000 2024,0,@iridocyclitys acara sepak bola yang main timnas indonesia ngundang nyanyi anang Ashanty. kurang lucu apalagi ini kalau mau ngundang acara gitu ya band NETRAL atau Coklat. bikin ngakak kontlo kontlo.,1800589558284955961,in,,0,0,0,0,3,https://x.com/kambing19091/status/1800589558284955961,1576239806509522946,kambing19091,iridocyclitys,,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
1800566326995608047,Tue Jun 11 18:02:50 +0000 2024,0,@MafiaWasit Kenapa sampe segitunya? Emang orang Indonesia harus puji dan suka timnas selalu ya? Klo gasuka dicap tidak nasionalis kah?,1800589523073810703,in,Lubang Buaya,0,0,0,0,4,https://x.com/A13surd1sm3/status/1800589523073810703,1710989204807987200,A13surd1sm3,MafiaWasit,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Anger
1800421135621959891,Tue Jun 11 18:02:46 +0000 2024,0,@ManUtd_ID @TimnasIndonesia Minimal player timnas yg dipake ini admin star sindrom terlalu jumawa,1800589506778902845,in,,0,0,2,0,0,https://x.com/afhiyhdeckx/status/1800589506778902845,1116702101306871808,afhiyhdeckx,ManUtd_ID,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Anger
1800589502211047599,Tue Jun 11 18:02:45 +0000 2024,0,Kalah dari Timnas Indonesia Pelatih Filipina Terpukau dengan Atmosfer Luar Biasa SUGBK https://t.co/brqVb4lVYD,1800589502211047599,in,Indonesia,0,0,0,0,7,https://x.com/MSNindonesia/status/1800589502211047599,262026799,MSNindonesia,,,Diskusi tentang strategi yang digunakan oleh pelatih Shin Tae-yong dan performa pemain seperti Ernando dan Verdonk sering muncul. Penggemar juga membicarakan potensi pemain diaspora untuk memperkuat timnas.,Neutral
1800578589655789796,Tue Jun 11 18:02:12 +0000 2024,0,@TimnasIndonesia Claudia lagi,1800589363778326608,in,Home,0,0,0,0,7,https://x.com/jjangmiiiiiii/status/1800589363778326608,1559440681017348096,jjangmiiiiiii,TimnasIndonesia,,Diskusi tentang strategi yang digunakan oleh pelatih Shin Tae-yong dan performa pemain seperti Ernando dan Verdonk sering muncul. Penggemar juga membicarakan potensi pemain diaspora untuk memperkuat timnas.,Neutral
1800589312683344002,Tue Jun 11 18:02:00 +0000 2024,0,thankyou garuda timnas Indonesia and thanks luv bojoku Nathan ️‍🇲🇨 sorry rizky ridho km second choice https://t.co/iWb3a0eMoK,1800589312683344002,in,"Depok, Jawa Barat",0,0,0,0,0,https://x.com/oktwinwin/status/1800589312683344002,1303272293557137408,oktwinwin,,https://pbs.twimg.com/ext_tw_video_thumb/1800589290252156928/pu/img/2RScuAhAQxbFx21P.jpg,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800587378467524990,Tue Jun 11 18:01:55 +0000 2024,54,@TimnasIndonesia Jadi kapan liganya dimulai lagi @PSSI? Kasian para pemain mau tryout di luar negeri kan perlu duit juga.,1800589292819165292,in,,0,1,3,1,1,https://x.com/v_vi_mcmxcv/status/1800589292819165292,140732977,v_vi_mcmxcv,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Fear
