,tweet,label
9300,"['bagaimana', 'burung', 'yang', 'jago', 'itu', 'dapat', 'dengan', 'mudah', 'tertipu', 'dan', 'kembali', 'dari', 'perjalanan', 'panjang', 'mereka', 'hanya', 'dengan', 'mulut', 'yang', 'penuh', 'dengan', 'plastik']",Sad
9301,"['disaat', 'saya', 'sedih', 'kamu', 'ada', 'buat', 'saya', 'disaat', 'saya', 'susah', 'kamu', 'ada', 'buat', 'saya', 'disaat', 'saya', 'terluka', 'kamu', 'juga', 'ada', 'buat', 'saya', 'memang', 'benar', 'kamu', 'itu', 'pembawa', 'sial', 'anjg']",Anger
9302,"['saya', 'harap', 'kamu', 'tidak', 'berubah', 'bro', 'kamu', 'tetap', 'seperti', 'yang', 'saya', 'kenal', 'bodoamat', 'kamu', 'mau', 'malas', 'atau', 'gimana', 'intinya', 'saya', 'tahu', 'siapa', 'kamu', 'saya', 'belajar', 'banyak', 'sekali', 'sama', 'kamu', 'bro', 'banyak', 'sekali', 'intinya', 'semoga', 'kita', 'menjadi', 'sahabat', 'dunia', 'akbirat', 'nice', 'to', 'see', 'you', 'it', 'gagal']",Love
9303,"['seluruh', 'kelas', 'menertawakan', 'yandi', 'ada', 'yang', 'nyeletuk', 'bilang', 'pertanyaan', 'anak', 'sd', 'kamu', 'mah', 'hahahaha', 'semua', 'orang', 'menganggap', 'pertanyaan', 'yandi', 'hanya', 'guyonan']",Joy
9304,"['trending', 'topic', 'yang', 'trendy', 'sekali', 'pro', 'dan', 'kontra', 'wajar', 'tapi', 'yang', 'komen', 'yang', 'dilakuin', 'doski', 'itu', 'cuma', 'caper', 'dan', 'lebay', 'malah', 'nyalahin', 'nganggep', 'salahnya', 'joget', 'dangdut', 'anda', 'mungkin', 'harus', 'cek', 'posisi', 'otak', 'sama', 'pantat', 'barangkali', 'ketuker', 'otak', 'kok', 'isinya', 'full', 'of', 'tahi']",Anger
9305,"['juli', 'selamat', 'datang', 'di', 'palembang', 'antho', 'morgante', 'afs', 'belgia', 'dan', 'lucia', 'montini', 'afs', 'italia', 'senang', 'akhirnya', 'bertemu', 'kalian', 'welcome', 'to', 'palembang']",Joy
9306,"['tapi', 'sih', 'tetap', 'salah', 'juga', 'si', 'cowoknya', 'sih', 'la', 'itu', 'bilang', 'mau', 'dijanjiin', 'nikah', 'kan', 'jadi', 'mungkin', 'y', 'mbaknya', 'tidak', 'mikir', 'panjang', 'sama', 'suka', 'yaudah', 'begitu', 'sudah', 'begitu', 'bawa', 'masalah', 'virgin', 'pula', 'tidak', 'berdarah', 'begitu', 'padahal', 'untuk', 'beberapa', 'cewek', 'tidak', 'semua', 'sekali', 'begitu', 'langsung', 'berdarah', 'lho', 'saya', 'dulu']",Anger
9307,"['bukan', 'tidak', 'mendukung', 'atau', 'mendoakan', 'cuma', 'menyikapi', 'apa', 'yang', 'sudah', 'itu', 'pilihanmu', 'dan', 'berupayalah', 'mempertahankannya', 'disini', 'saya', 'dari', 'jauh', 'seharusnya', 'bahagia', 'tapi', 'melihatmu', 'sedih', 'kebahagianku', 'pudar', 'seperti', 'saat', 'kala', 'itu', 'menerima', 'undangan', 'pernikahanmu']",Sad
9308,"['namanya', 'juga', 'sengkuni', 'pak', 'janji', 'mau', 'jalan', 'kaki', 'jogja', 'jakarta', 'juga', 'tidak', 'dipenuhi', 'sengkuni', 'sengkuni']",Anger
9309,"['di', 'minahasa', 'tugu', 'ajaran', 'agama', 'di', 'bukit', 'kasih', 'kanonang', 'menjadi', 'simbol', 'indahnya', 'perbedaan', 'keyakinan', 'namun', 'tetap', 'rukun', 'amp']",Joy
9310,"['coba', 'cari', 'terus', 'siapa', 'tahu', 'ada', 'yang', 'kecebur', 'jatuh', 'atau', 'terperangkap', 'didalam', 'saya', 'karena', 'guanya', 'gelap', 'banjir', 'jadi', 'licin', 'bisa', 'ajach', 'kepleset']",Fear
9311,"['cinta', 'mencinta', 'dicinta', 'hal', 'rumit', 'yang', 'memaksakan', 'hal', 'irasional', 'menjadi', 'rasional', 'jadi', 'ketika', 'ada', 'yang', 'jatuh', 'cinta', 'kepadamu', 'jangan', 'heran', 'dan', 'bertanya', 'kok', 'bisa', 'yah']",Love
9312,"['di', 'malam', 'itu', 'kamu', 'dan', 'saya', 'kita', 'berbaring', 'di', 'atas', 'rumput', 'merenung', 'langit', 'yang', 'sama', 'menikmati', 'dalam', 'keadaan', 'tenang', 'ditemani', 'bunyian', 'alam', 'indah', 'aneh', 'begitu', 'saja', 'tanpa', 'percakapn', 'kita', 'sedar', 'kita', 'tenggelam', 'dalam', 'cinta', 'menikmati']",Love
9313,"['pemerintah', 'pusat', 'berusaha', 'mensejajarkan', 'bangsa', 'indonesia', 'dengan', 'bangsa', 'orang', 'malah', 'berusaha', 'menurunkan', 'derajat', 'bangsa', 'jadi', 'bangsa', 'pengemis', 'dan', 'pemalak']",Sad
9314,"['anak', 'tetangga', 'main', 'mercon', 'dari', 'sore', 'sampai', 'malam', 'jedar', 'jedor', 'suaranya', 'mau', 'dimarahin', 'tapi', 'masih', 'anak', 'yaudah', 'istighfar', 'saja', 'mercon', 'yang', 'mendekatkanku', 'pada', 'nya']",Sad
9315,"['souma', 'sudah', 'abis', 'yowamushi', 'sudah', 'abis', 'sekarang', 'nontonin', 'anime', 'yang', 'sudah', 'lama', 'didonlot', 'tapi', 'belum', 'ditonton', 'sama', 'sekali', 'dek', 'mega', 'bosan', 'sama', 'drama', 'korea']",Sad
9316,"['kasihan', 'fh', 'bangun', 'pagi', 'tidak', 'ada', 'kerjaan', 'mau', 'ke', 'kantor', 'pks', 'tidak', 'di', 'terimah', 'tidak', 'ada', 'info', 'dari', 'kawan', 'di', 'pks', 'mau', 'ke', 'kawan', 'lain', 'bedah', 'partai', 'mau', 'ke', 'pemerintah', 'sudah', 'tidak', 'di', 'akui', 'dari', 'partai', 'mana', 'kasih', 'juga', 'yah', 'balik', 'kampung', 'saja']",Sad
9317,"['setelah', 'hari', 'puasa', 'dan', 'saur', 'tidak', 'pernah', 'kesiangan', 'akhirnya', 'di', 'hari', 'ke', 'merasakan', 'makan', 'saur', 'supeer', 'dupeerr', 'ekspress', 'menit', 'sebelum', 'imsak', 'baru', 'bangun', 'yalam']",Sad
9318,"['cuek', 'tapi', 'diam', 'perhatian', 'sekali', 'sama', 'anak', 'nya', 'galak', 'tapi', 'cengeng', 'disiplin', 'sekali', 'humoris', 'juga', 'ramah', 'jago', 'masak', 'pintar', 'ngaji', 'rajin', 'sekali', 'sholat', 'orang', 'nya', 'kuat', 'heheh', 'sayang', 'sekali', 'sama', 'mama']",Love
9319,"['keinget', 'dulu', 'ngejar', 'pak', 'saja', 'sampai', 'ke', 'annex', 'belain', 'toefl', 'di', 'jakarta', 'tanpa', 'persiapan', 'samsek', 'ngirim', 'hasil', 'toefl', 'ke', 'bandung', 'lagi', 'ngumpulin', 'berkas', 'ini', 'itu', 'dan lain', 'dan lain']",Sad
9320,"['kaya', 'orang', 'jaman', 'sekarang', 'ya', 'dok', 'yang', 'keliatannya', 'tegar', 'nothing', 'happens', 'begitu', 'yang', 'paling', 'butuh', 'di', 'taking', 'care', 'first', 'karena', 'sejatinya', 'broken', 'inside']",Sad
9321,"['alhamdulillah', 'ya', 'alloh', 'engkau', 'telah', 'memberikan', 'saya', 'kesempatan', 'untuk', 'memberikan', 'sedikit', 'kebanggan', 'kepada', 'kedua', 'orang', 'tua', 'yang', 'senantiasa', 'memberikan', 'doa', 'dan', 'kasih', 'sayang', 'nya', 'untuk', 'saya', 'semoga', 'kedepannya', 'dea', 'mampu', 'memberikan', 'banyak', 'kebahagiaan', 'kepda', 'kalian', 'mah', 'pa']",Joy
9322,"['dan', 'bukan', 'yang', 'bilang', 'koalisi', 'tanpa', 'syarat', 'lalu', 'koar', 'tidak', 'akan', 'bagi', 'jatah', 'menteri', 'kenyataan', 'bahkan', 'parpol', 'yang', 'semula', 'non', 'koalisipun', 'dibedol', 'dengan', 'dikasih', 'jbtn', 'menteri']",Anger
9323,"['kalau', 'saya', 'sih', 'karena', 'trauma', 'saya', 'sering', 'digodain', 'banci', 'dijalan', 'tangan', 'saya', 'pernah', 'dipegang', 'dia', 'tytyd', 'saya', 'hampir', 'dipegang', 'pas', 'distasiun', 'lagi', 'anter', 'mantan', 'saya', 'pulang', 'dulu', 'ada', 'banci', 'godain', 'mengajak', 'nganu', 'dikosan', 'wanjay']",Fear
9324,"['sebenarnya', 'tidak', 'ada', 'yang', 'salah', 'yang', 'salah', 'cuma', 'moodku', 'lagi', 'tidak', 'bagus', 'jadi', 'semuanya', 'terlihat', 'tidak', 'benar', 'dari', 'dulu', 'selalu', 'saja', 'moodku', 'yang', 'suka', 'berubah', 'ubah', 'ini', 'yang', 'jadi', 'masalah']",Sad
9325,"['masalah', 'tidak', 'akan', 'pernah', 'menjauh', 'hadapi', 'selasamu', 'dengan', 'penuh', 'semangat']",Joy
9326,"['jadi', 'certnya', 'kemarin', 'pas', 'ibdah', 'ada', 'kesaksian', 'sii', 'ibu', 'sudah', 'berkali', 'di', 'selingkuhi', 'sama', 'suaminya', 'dan', 'si', 'ibu', 'tetap', 'sabar', 'awlnya', 'saya', 'pkir', 'bodo', 'amat', 'ya', 'dislngkuhin', 'berkali', 'tetap', 'diam']",Sad
9327,"['diam', 'diam', 'dia', 'suka', 'day', 'masa', 'sumpah', 'saya', 'tidak', 'racunin', 'kok', 'wkwk', 'ayo', 'lah', 'nonton', 'youth', 'bareng', 'halu', 'tingkat', 'provinsi']",Joy
9328,"['jujur', 'saja', 'saya', 'sedang', 'mengalami', 'kejenuhan', 'di', 'zona', 'yang', 'sekarang', 'mulai', 'jenuh', 'dengan', 'keseharian', 'orang', 'yang', 'hanya', 'itu', 'saja', 'obrolan', 'yang', 'itu', 'saja', 'dan', 'semua', 'yang', 'itu', 'itu', 'saja']",Sad
9329,"['orang', 'datang', 'ke', 'kandang', 'pakaiannya', 'sederhana', 'cuma', 'kaos', 'oblong', 'dan', 'celana', 'training', 'mau', 'juga', 'keliling', 'kandang', 'buat', 'pilih', 'sapi', 'tapi', 'sekali', 'transaksi', 'mencapai', 'm', 'yang', 'epic', 'lagi', 'beliau', 'orangnya', 'taat', 'ibadah', 'dan', 'royal', 'punya', 'anak', 'masih', 'gadis', 'nga', 'pak']",Joy
9330,"['netijen', 'yang', 'merasa', 'bahwa', 'dirinya', 'maha', 'benar', 'ditambah', 'dengan', 'lingkungan', 'sosial', 'di', 'negara', 'ini', 'membuat', 'melawan', 'sexual', 'harment', 'menjadi', 'sangat', 'sulit', 'they', 'normalize', 'that', 'time', 'to', 'speak', 'up', 'jangan', 'mau', 'diam', 'saja', 'jadi', 'korban']",Anger
9331,"['kamu', 'pikir', 'nikah', 'itu', 'cuma', 'sebatas', 'hidup', 'bareng', 'sama', 'orang', 'yang', 'kamu', 'sayang', 'cuma', 'sebatas', 'identitas', 'status', 'di', 'ktp', 'atau', 'cuma', 'sebatas', 'ena', 'ena', 'dem', 'helaw']",Anger
9332,"['penutup', 'thread', 'ini', 'adalah', 'saya', 'mohon', 'kamu', 'selalu', 'ingat', 'saya', 'sayang', 'kamu', 'ilysm', 'to', 'the', 'moon', 'and', 'never', 'back', 'thanks', 'for', 'everything', 'saranghae']",Love
9333,"['ya', 'berkali', 'kali', 'farah', 'suka', 'ingatkan', 'untuk', 'tidak', 'diterusin', 'katanya', 'makin', 'saya', 'perhatian', 'ke', 'dia', 'makin', 'sulit', 'buat', 'saya', 'untuk', 'lupain', 'soal', 'dia', 'tapi', 'nihya', 'far', 'sudah', 'saya', 'coba', 'dari', 'jaman', 'kapan', 'ahelah', 'ujungnya', 'penuh', 'risiko', 're', 'suka', 'kgn', 'hmm', 'pahit']",Sad
9334,"['apa', 'menangkap', 'teroris', 'harus', 'pakai', 'pisang', 'ambon', 'kamu', 'kok', 'selalu', 'bela', 'mereka', 'ada', 'apa', 'ini', 'bahkan', 'usus', 'terurai', 'akibat', 'ledakan', 'pun', 'kamu', 'bilang', 'kampanye', 'penguasa', 'sinting']",Anger
9335,"['terus', 'mbatin', 'baik', 'baik', 'ya', 'sama', 'pemilik', 'barumu', 'tuh', 'masnya', 'ganteng', 'punya', 'cafe', 'lagi', 'tar', 'kamu', 'dipakai', 'main', 'di', 'cafe', 'mirip', 'yang', 'ku', 'janjiin', 'tahun', 'lalu']",Sad
9336,"['sebagai', 'supporter', 'saya', 'tidak', 'suka', 'barca', 'tapi', 'sebagai', 'pecinta', 'sepakbola', 'saya', 'suka', 'ini', 'film', 'keren', 'lah']",Joy
9337,"['ya', 'masa', 'masa', 'itu', 'sudahlah', 'terlewati', 'walaupun', 'memang', 'tidak', 'sampai', 'fanatik', 'sekali', 'tapi', 'sekarang', 'sudah', 'risih', 'lihatnya', 'sudah', 'tidak', 'tertarik', 'lagi', 'okesip']",Fear
9338,"['sama', 'kasusnya', 'jawaban', 'copy', 'paste', 'tanggapan', 'terus', 'tanggapan', 'ke', 'boleh', 'tidak', 'kita', 'pelanggan', 'maaf', 'estimasi', 'pembayaran', 'kapan', 'kalau', 'jaringan', 'bolt', 'sudah', 'benar', 'hahahaha', 'yuk', 'ah']",Anger
9339,"['selalu', 'menyimpan', 'pemikiran', 'kekhawatiran', 'hanya', 'pada', 'diri', 'sendiri', 'karena', 'takut', 'semua', 'orang', 'nampak', 'baik', 'saja', 'hingga', 'lupa', 'rasanya', 'berkawan', 'itu', 'melegakan']",Fear
9340,"['bayangin', 'ya', 'kalau', 'kita', 'tidak', 'suka', 'sama', 'seseorang', 'masa', 'harus', 'di', 'paksa', 'suka', 'sih', 'duh', 'saya', 'mah', 'tidak', 'bisa', 'kaya', 'begitu', 'tidak', 'bisa', 'drama', 'tidak', 'suka', 'ya', 'tidak', 'biarpun', 'banyak', 'duit', 'mah', 'kalau', 'tidak', 'suka', 'mah', 'tidak', 'suka', 'saja', 'iya', 'tidak', 'sih']",Anger
9341,"['mereka', 'mereka', 'kerjaannya', 'nongkrong', 'tiap', 'hari', 'buka', 'diluar', 'tiap', 'hari', 'sekalinya', 'd', 'kasih', 'acar', 'buat', 'semuanya', 'termasuk', 'mereka', 'mereka', 'di', 'kasih', 'yang', 'worth', 'it', 'dengan', 'budget', 'segitu', 'malah', 'tidak mau', 'dengan', 'beribu', 'alasan', 'mereka', 'dan', 'akhirnya', 'tidak jadi', 'puki']",Anger
9342,"['selalu', 'takut', 'kalau', 'private', 'chat', 'ke', 'dosen', 'takut', 'kesalahan', 'beberapa', 'tahun', 'lalu', 'keulang', 'salah', 'kirim', 'selfi', 'ke', 'dosen', 'niatnya', 'buat', 'gendakan', 'saya', 'malah', 'kekirim', 'ke', 'dosen', 'posenya', 'gabanget', 'pun', 'mecucu', 'mecucu', 'minta', 'dikasih', 'nilai', 'c', 'sangat', 'pokoknya']",Fear
9343,"['memangnya', 'siapa', 'stakeholdernya', 'dpr', 'ya', 'rakyat', 'juga', 'jaman', 'sudah', 'canggih', 'tidak', 'mungkin', 'dikirim', 'pakai', 'selebaran', 'ke', 'puluhan', 'juta', 'orang', 'cuma', 'buat', 'kasih', 'tahu', 'orang', 'dpr', 'ngapain', 'saja', 'pakai', 'twitter', 'bisa', 'anda', 'bisa', 'baca', 'tweetnya', 'dan', 'bisa', 'balas']",Anger
9344,"['special', 'thanks', 'for', 'you', 'masih', 'tetap', 'menganggap', 'ku', 'sebagai', 'adik', 'tak', 'pernah', 'sekalipun', 'menyakiti', 'ku', 'masih', 'menghargai', 'ku', 'dengan', 'apa', 'yang', 'ku', 'lakukan']",Joy
9345,"['semen', 'indonesia', 'belum', 'nambang', 'loh', 'di', 'rembang', 'malah', 'ada', 'perusahaan', 'yang', 'lokasi', 'hanya', 'meter', 'dari', 'areal', 'tambang', 'semen', 'tidak', 'pernah', 'diprotes', 'dan', 'ini', 'sudah', 'bertahun', 'lamanya', 'kenapa', 'kok', 'pas', 'semen', 'diprotes']",Anger
9346,"['hapy', 'weding', 'sri', 'rori', 'menjadi', 'keluarga', 'kecil', 'di', 'dalam', 'tuhan', 'god', 'bles', 'us']",Joy
9347,"['congratulation', 'semoga', 'dilancarkan', 'dan', 'dapat', 'kesempatan', 'memandang', 'orang', 'orang', 'di', 'panggung', 'break', 'a', 'leg']",Joy
9348,"['gegara', 'tadu', 'malam', 'treak', 'treak', 'gemash', 'ngliat', 'indo', 'kalah', 'sama', 'thailand', 'di', 'kandang', 'sendiri', 'kini', 'tenggorokan', 'minta', 'digaruk', '_________', 'yang', 'nonton', 'tadu', 'malam', 'ngacung', 'coba', 'kalean', 'tim', 'mana', 'nih']",Sad
9349,"['aya', 'sudah', 'rapi', 'belum', 'rambutnya', 'abis', 'bangun', 'tidur', 'nih', 'cantik', 'ya', 'mantul', 'sudah', 'febby', 'nathania', 'elvarette', 'teman', 'terkebo']",Joy
9350,"['masih', 'galau', 'juga', 'sih', 'tapi', 'solusi', 'utama', 'ku', 'sih', 'bikin', 'target', 'rencana', 'mau', 'ngapain', 'saja', 'di', 'umur', 'sekian', 'terus', 'fokus', 'pada', 'usaha', 'untuk', 'mencapai', 'itu', 'biar', 'tidak', 'terus', 'kepikiran', 'problem', 'quarter', 'life', 'crisis']",Sad
9351,"['salah', 'seorang', 'teman', 'bertanya', 'sakit', 'mana', 'dengan', 'sakit', 'hati', 'jika', 'saya', 'dapatkan', 'rasa', 'sakit', 'yang', 'sama', 'saat', 'patah', 'hati', 'dengan', 'rasa', 'sakit', 'saat', 'mendapat', 'tindakan', 'dokter', 'yakinlah', 'saya', 'tak', 'hanya', 'mengatakan', 'iya', 'saat', 'dia', 'minta', 'maaf', 'mungkin', 'akan', 'ada', 'pelajaran', 'buat', 'ia', 'pahami', 'sakit', 'itu', 'apa']",Sad
9352,"['dengan', 'melihat', 'langsung', 'blusukan', 'presiden', 'jokowi', 'saya', 'bisa', 'simpulkan', 'bahwa', 'ini', 'bukan', 'pencitraan', 'tetapi', 'merupakan', 'kerja', 'seorang', 'pemimpin', 'dalam', 'mengayomi', 'rakyatnya']",Joy
9353,"['yuk', 'kita', 'siap', 'untuk', 'berihtikaf', 'di', 'malam', 'sepertiga', 'terakhir', 'mudahan', 'kita', 'mndpt', 'malam', 'bulan', 'karena', 'tahun', 'depan', 'belum', 'tentu', 'ketemu', 'lagi', 'dengan', 'bulan', 'yang', 'penuh', 'maghfiroh']",Joy
9354,"['terkadang', 'perduli', 'dan', 'memberi', 'motivasi', 'yang', 'berlebihan', 'itu', 'bikin', 'sakit', 'hati', 'sekira', 'nya', 'tidak', 'nerimain', 'mah', 'oke', 'terserah', 'kalau', 'sudah', 'kecewa', 'akan', 'bodo', 'amat', 'serius', 'atur', 'sendiri']",Sad
9355,"['apapun', 'yang', 'terjadi', 'saya', 'tidak', 'boleh', 'menjadi', 'seorang', 'yang', 'selalu', 'bersedih', 'kalau', 'memang', 'mungkin', 'bukan', 'dia', 'yang', 'menginginkan', 'mu', 'mungkin', 'ada', 'dia', 'luar', 'sna', 'yang', 'masih', 'menginginkan', 'mu']",Sad
9356,"['allah', 'suruh', 'saya', 'tinggal', 'di', 'sebuah', 'kamar', 'sepetak', 'ruang', 'remang', 'remang', 'yang', 'harus', 'kurahasiakan', 'untuk', 'mengawasiku', 'tuhan', 'taruh', 'utusan', 'berdiri', 'di', 'pojokan', 'sepanjang', 'zaman']",Sad
9357,"['abis', 'makan', 'di', 'bumen', 'makan', 'sosis', 'padahal', 'aliando', 'bilang', 'sudah', 'kenyang', 'dan', 'dia', 'pesan', 'sosis', 'mau', 'yang', 'size', 'xl', 'untungnya', 'kosong', 'dan', 'akhirnya', 'yang', 'l', 'gilaseh', 'kamu']",Joy
9358,"['kenapa', 'ya', 'selalu', 'z', 'obat', 'yang', 'urgent', 'di', 'hapus', 'bpjs', 'ada', 'penggantinyakah', 'kalau', 'ada', 'sihh', 'tidak apa apa', 'jangan', 'kr', 'alasan', 'rugi', 'terus', 'abatyg', 'diperlukan', 'dihapus']",Anger
9359,"['saya', 'kan', 'hanya', 'perempuan', 'biasa', 'kecewa', 'sakit', 'hati', 'patah', 'hati', 'ya', 'akhirnya', 'nangis', 'juga']",Sad
9360,"['semua', 'warga', 'ntt', 'suka', 'atau', 'tidak', 'tentu', 'banyak', 'diantara', 'kita', 'tak', 'setuju', 'klaim', 'sepihak', 'tak', 'pantas', 'dari', 'di', 'sebagai', 'tuhannya', 'nusa', 'tenggara', 'timur', 'malah', 'dicaci', 'maki', 'karena', 'berani', 'kritisi', 'timses', 'vbl', 'amp']",Anger
9361,"['kemudian', 'mulai', 'nyalahin', 'diri', 'sendiri', 'mulai', 'overthinking', 'mulai', 'ketakutan', 'sendiri', 'mulai', 'cemas', 'stress', 'deg', 'degan', 'parno', 'kena', 'penyakit', 'begitu', 'begitu', 'saja', 'siklus', 'saya']",Fear
9362,"['nyata', 'black', 'campaign', 'itu', 'ada', 'dan', 'terjadi', 'di', 'negeri', 'ini', 'miris', 'sekaligus', 'ngeri', 'bila', 'memperoleh', 'jabatan', 'hasil', 'dari', 'fitnah', 'dan', 'bohong']",Fear
9363,"['kalau', 'saya', 'sebagai', 'cewek', 'tuk', 'kasih', 'tahu', 'juga', 'ke', 'rang', 'orang', 'nih', 'cowok', 'yang', 'suka', 'gampangin', 'cewek', 'jadi', 'biar', 'ciwi', 'diluar', 'sn', 'yang', 'baik', 'waspada', 'kalau', 'yang', 'memang', 'suka', 'digituin', 'ya', 'terserah', 'ya', 'orang', 'biasa', 'tidak', 'populer', 'juga', 'ada', 'kok', 'yang', 'bikin', 'sep']",Anger
9364,"['terus', 'tolong', 'dong', 'hargai', 'privasi', 'kalaupun', 'saya', 'jelasin', 'semuanya', 'ke', 'kalian', 'kalian', 'itu', 'tidak', 'akan', 'ngerti', 'juga', 'kalian', 'berpikiran', 'dari', 'sudut', 'pandang', 'kalian', 'sendiri', 'bukan', 'dari', 'sudut', 'pandang', 'saya', 'ataupun', 'si', 'x', 'sahabat', 'saya', 'jadi', 'udahlah']",Anger
9365,"['makin', 'dewasa', 'kamu', 'semakin', 'malas', 'kamu', 'dengan', 'hal', 'hal', 'yang', 'terlalu', 'banyak', 'drama', 'pertemanan', 'penuh', 'drama', 'hubungan', 'asmara', 'penuh', 'drama', 'sebab', 'kamu', 'tahu', 'pekerjaanmu', 'lebih', 'penting', 'dari', 'pada', 'semua', 'drama', 'drama', 'melelahkan', 'itu', 'boycandra']",Sad
9366,"['setelah', 'pertandingan', 'pak', 'seno', 'yang', 'biasanya', 'keras', 'dan', 'cuek', 'memyambut', 'kami', 'dengan', 'hangat', 'kalian', 'bertanding', 'dengan', 'hebat', 'ini', 'pertama', 'kalinya', 'tim', 'provinsi', 'kita', 'berada', 'di', 'babak', 'ini', 'pak', 'bangga', 'dengan', 'kalian']",Joy
9367,"['saya', 'tidak', 'salah', 'bila', 'mohon', 'pada', 'segera', 'perintahkan', 'menkes', 'untuk', 'menambah', 'ruangan', 'khusus', 'sakit', 'jiwa', 'pada', 'setiap', 'rumah', 'sakit', 'sbab', 'tidak', 'menutup', 'kemungkinan', 'usai', 'pilpres', 'setiap', 'rumah', 'sakit', 'akan', 'dibanjiri', 'pasien', 'sakit', 'jiwa', 'tanda', 'kearah', 'sana']",Fear
9368,"['males', 'packing', 'tiap', 'mau', 'pergi', 'tuh', 'pulang', 'males', 'kalau', 'suruh', 'packing', 'pgnnya', 'bisa', 'punya', 'tongkat', 'sihir', 'terus', 'langsung', 'masukin', 'barangny', 'k', 'koper', 'dengan', 'rapi']",Sad
9369,"['perkembangan', 'teknologi', 'tidak', 'akan', 'ada', 'habisnya', 'deh', 'semakin', 'lama', 'manusia', 'akan', 'terus', 'menerus', 'berinovasi', 'bagi', 'teknologi', 'termasuk', 'koneksi', 'internet', 'positifnya', 'hal', 'tersebut', 'pasti', 'bisa', 'membantu', 'dan', 'mempermudah', 'pekerjaan', 'manusia']",Joy
9370,"['kamu', 'tidak tahu', 'anjir', 'rasanya', 'takut', 'sampai', 'gemeteran', 'paralyzed', 'tidak bisa', 'mikir', 'gila', 'sih', 'saya', 'juga', 'tidak', 'ngeexpect', 'saya', 'bakal', 'kaya', 'begitu', 'terus', 'saya', 'sama', 'teman', 'teman', 'saya', 'cuma', 'bisa', 'panik', 'bersamaan']",Fear
9371,"['kejadian', 'malam', 'ini', 'pulang', 'jam', 'langsung', 'ganti', 'baju', 'terus', 'mau', 'cuci', 'muka', 'pas', 'baru', 'selesai', 'cuci', 'muka', 'di', 'kmd', 'pas', 'lagi', 'handukin', 'muka', 'tbtb', 'ada', 'suara', 'tolong', 'dibelakang', 'saya', 'persis', 'ini', 'sudah', 'terjadi', 'beberapa', 'kali', 'sesring', 'itu', 'kirakira', 'ada', 'apa', 'ya', 'seram', 'sangat', 'lamalama', 'keganggu', 'juga']",Fear
9372,"['tidak', 'disemua', 'tempat', 'kita', 'boleh', 'melaksanakan', 'sholat', 'salah', 'satunya', 'di', 'bangunan', 'yang', 'didirikan', 'untuk', 'kekafiran', 'salah', 'satunya', 'gereja', 'saya', 'berlindung', 'kepada', 'allaah', 'swt', 'dari', 'godaan', 'setan', 'yang', 'terkutuk']",Fear
9373,"['ustad', 'saya', 'ingin', 'bertanya', 'apakah', 'mereka', 'ini', 'ustad', 'yang', 'mengajari', 'saya', 'jadi', 'curiga', 'karena', 'saya', 'ulang', 'video', 'ini', 'tapi', 'tetap', 'terbahak-bahak']",Joy
9374,"['c', 'sayang', 'sekali', 'sama', 'na', 'goeun', 'hatinya', 'baik', 'sekali', 'tetap', 'ikhlas', 'ajarin', 'yuri', 'padahal', 'dia', 'juga', 'ingin', 'sekali', 'jadi', 'main', 'vocal', 'you', 'win', 'my', 'heart', 'goeun']",Love
9375,"['waktu', 'yang', 'kamu', 'tentukan', 'itu', 'membuat', 'saya', 'ingin', 'mundur', 'maafkan', 'saya', 'maafkan', 'semua', 'kita', 'bohong', 'ku', 'semua', 'kita', 'yang', 'ku', 'ucp', 'hnyalah', 'kebohongan', 'semoga', 'hati', 'ini', 'ikhlas', 'ntuk', 'melepaskan', 'dirimu', 'saya', 'yakin', 'allah', 'selalu', 'ada', 'ntuk', 'dirimu', 'dan', 'diriku']",Sad
9376,"['andai', 'saja', 'waktu', 'dalam', 'sehari', 'itu', 'jam', 'bukan', 'jam', 'saya', 'akan', 'sangat', 'bahagia', 'karena', 'lebih', 'banyak', 'waktu', 'untuk', 'memikirkanmu', 'saya', 'cinta', 'padamu', 'd']",Love
9377,"['semoga', 'besok', 'sudah', 'ada', 'pengumuman', 'baik', 'ya', 'allah', 'amin', 'lancarkanlah', 'segalanya', 'benar', 'deh', 'judulnya', 'sekarang', 'tuh', 'saya', 'dipenuhi', 'ketidak', 'pastian', 'dan', 'penantian', 'huhuhu', 'benar', 'dari', 'berbagai', 'aspek', 'bisa', 'tenang', 'saja', 'tidak', 'si', 'ini', 'hidup']",Fear
9378,"['tidak', 'pernah', 'bikin', 'status', 'galau', 'di', 'ig', 'sekalinya', 'bikin', 'banyak', 'yang', 'ingin tahu', 'pada', 'sotoy', 'langsung', 'jadi', 'bahan', 'gosip', 'sok', 'pangnyaho', 'na', 'weh', 'kesal', 'efeklgdatengtamu']",Anger
9379,"['kalau', 'masalah', 'masuk', 'akpolnya', 'sih', 'saya', 'tidak', 'tahu', 'ya', 'soalnya', 'papaku', 'tidak', 'pernah', 'cerita', 'tapi', 'pacar', 'kakak', 'sepupu', 'saya', 'sudah', 'tahun', 'coba', 'masuk', 'baru', 'tahun', 'ini', 'keterima', 'walaupun', 'papanya', 'polisi', 'tetap', 'susah', 'masuknya']",Sad
9380,"['keahlian', 'cewek', 'kalau', 'sudah', 'sayang', 'sekali', 'mempertahankan', 'memperjuangkan', 'menahan', 'rasa', 'sakit', 'hati', 'sabar', 'dan', 'setia']",Love
