"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username","topic","topic_probability"
"1.7992365953314E+18","Sat Jun 08 00:26:47 +0000 2024","1","Mitos dalam journey turun berat : 1. Di larang makan malam 2. Diet makan buah &amp; biskut sahaja 3. Elakkan makan nasi 4. Minum air sejuk lemak jadi beku 5. Nak kurus jogging sahaja Repost &amp; Likes Follow Untuk Tip sihat Hari2.","1.7992365953314E+18","","","in","Selangor, Malaysia","0","0","2","https://x.com/UstazFitnes/status/1799236595331350877","1.4425722824051E+18","UstazFitnes","0","0.57488429546356"
"1.7989453234586E+18","Sat Jun 08 00:24:04 +0000 2024","2","@tanyarlfes Yuk heheh akun baru lahir mau cari mutuallll apalagi yg lagi proses diet ","1.7992359122722E+18","","tanyarlfes","in","","0","0","0","https://x.com/gymaddicttt/status/1799235912272163169","1.7992330028135E+18","gymaddicttt","3","0.4125671684742"
"1.7991270403205E+18","Fri Jun 07 17:49:55 +0000 2024","1","@yourwifeyy69 Diet gym blah blah","1.7991367237728E+18","","justagirll24","in",".","0","1","0","https://x.com/ajrxxe/status/1799136723772850495","1.649383782775E+18","ajrxxe","4","0.79801285266876"
"1.7991346936292E+18","Fri Jun 07 17:49:02 +0000 2024","0","TAPII GK SAMPE DISITU AJA NJIRR GK LAMAA MALAH ADA DREAM HIGH YA ALLAH disitu gue bener2 sesuka itu sma DH karena gue suka sma ost Dream High dan gue bener2 suka IU karena gara2 chara pilsuk gue mau diet","1.799136499986E+18","","boralavendera","in","수현","0","1","0","https://x.com/boralavendera/status/1799136499986043355","1.7914400149264E+18","boralavendera","1","0.95741379261017"
"1.7991352753247E+18","Fri Jun 07 17:44:10 +0000 2024","9","Diet! Guys tolong aku dong knp yah kalo aku gym suka kerasa pegelnya di 1 sisi doang kyk tgn / kaki kanan doang? Udh pernah konsul ke pt form aku udh bener pdahal ","1.7991352753247E+18","","","in","Rules ⤵️","0","7","0","https://x.com/diethingy/status/1799135275324694740","1.2774650170093E+18","diethingy","4","0.43974283337593"
"1.7991325265498E+18","Fri Jun 07 17:33:15 +0000 2024","1","Bw Putih&amp;Merah Garam Lada Kaldu jamur Minyak wijen Saos Tiram. Simple tapi enak bgt buat diet Makanya gak pernah bosen sampai berminggu². 1 plastik bisa 200gr dd ayam sekitar 60gr protein jelas jadi irit+Gizi terkontrol https://t.co/V6PQW5S5oK","1.7991325265498E+18","https://pbs.twimg.com/ext_tw_video_thumb/1799132489904168963/pu/img/VSruytyOzK9kk4uf.jpg","","in","","0","0","0","https://x.com/faishgp26/status/1799132526549803129","1.5936073293791E+18","faishgp26","3","0.63989228010178"
"1.7991311183585E+18","Fri Jun 07 17:27:39 +0000 2024","0","Ya Allah mau diet gula","1.7991311183585E+18","","","in","","0","1","0","https://x.com/BabuMozza/status/1799131118358462949","99648150","BabuMozza","4","0.4895880818367"
"1.7991308399237E+18","Fri Jun 07 17:26:33 +0000 2024","0","Banyaknye aku makan lately.. kene diet balik walaupun xnaik pun berat badan.. aigoooo susah betul nk habit eat healthy ni. Ada je ruang nk cheatday","1.7991308399237E+18","","","in","Cyberjaya someday","0","0","0","https://x.com/rasyameyya/status/1799130839923695708","911470662","rasyameyya","3","0.59470367431641"
"1.7991305983066E+18","Fri Jun 07 17:25:35 +0000 2024","0","Tiba tiba nostalgia hidup ngerantau di jkt gara2 ikut template ig yg june but 2023 taun kemarin lg semangat2nya diet biar baju idaman pas di resepsi lg sibuk bolak balik jkt bdg nyiapin nikahan kalo ga pulang ya jalan2 naik transum keliling jakarta","1.7991305983066E+18","","","in","cai jeung pager","0","0","0","https://x.com/irisderaaa/status/1799130598306619898","391262203","irisderaaa","1","0.55782449245453"
"1.7991305601594E+18","Fri Jun 07 17:25:26 +0000 2024","0","diet itu gampang yg susah nahan laper jam segini","1.7991305601594E+18","","","in","Jakarta Capital Region","0","0","0","https://x.com/jarangsolatt/status/1799130560159424616","1.4689992519255E+18","jarangsolatt","0","0.54808551073074"
"1.7991304499709E+18","Fri Jun 07 17:25:00 +0000 2024","0","coach hukum diet tp mam kerang ijo gapake nasi tengah malem apa ya coach","1.7991304499709E+18","","","in","wakanda","0","0","0","https://x.com/boostinghawkk/status/1799130449970864638","1.5050145662871E+18","boostinghawkk","0","0.60146033763885"
"1.7991296862384E+18","Fri Jun 07 17:21:58 +0000 2024","0","Cobaan terbesar gue pas diet adalah pas orang rumah bikin mi kuah tengah malem :(","1.7991296862384E+18","","","in","","0","0","0","https://x.com/anzaheim/status/1799129686238437499","2781820530","anzaheim","3","0.55279320478439"
"1.7991084941778E+18","Fri Jun 07 17:19:30 +0000 2024","0","@donatouchs aku diet","1.7991290662196E+18","","donatouchs","in","solo","0","1","0","https://x.com/xbbycutie/status/1799129066219643097","1.4170906812317E+18","xbbycutie","0","0.20000000298023"
"1.7991276239706E+18","Fri Jun 07 17:19:25 +0000 2024","0","@hilaphobic kalo gak lagi diet mam kak daripada kelaperan ","1.799129047857E+18","","hilaphobic","in","","0","1","0","https://x.com/notyoouu_/status/1799129047856980363","1.1391342590698E+18","notyoouu_","4","0.72152698040009"
"1.7991259527375E+18","Fri Jun 07 17:07:07 +0000 2024","0","untuk para nyamuk yg gendut gendut diet napa","1.7991259527375E+18","","","in","","0","0","0","https://x.com/skyhaveu_/status/1799125952737452173","1.621118628145E+18","skyhaveu_","2","0.79955267906189"
"1.7910950913498E+18","Fri Jun 07 17:04:34 +0000 2024","0","@nizhiyama Yaahhh update teruss capek nya juga up teruss yuki.. Pokok nya pinter2 jaga kesehatan yaa walaupun diet tapi tetep harus makan(walaupun sering kena mara) wkwkwk","1.7991253108412E+18","","nizhiyama","in","JYP ENT ","0","1","0","https://x.com/Ryuijinn/status/1799125310841188824","7.0600657839089E+17","Ryuijinn","1","0.38323447108269"
"1.7991226447696E+18","Fri Jun 07 17:04:05 +0000 2024","0","@haserebele owh diet #MyLoveMixUpTHep1","1.7991251891392E+18","","haserebele","nl","sembako ada di pinned","0","0","0","https://x.com/nekofourth/status/1799125189139243429","1.3509162076968E+18","nekofourth","3","0.73267072439194"
"1.7985983423706E+18","Fri Jun 07 17:03:59 +0000 2024","0","@nithaprita_ Haha gpp lah namanya juga lagi nyusuin kan? Diet mulai dr jangan minuman manis aja dulu full air putih aku 2 minggu turun 4kg wkwk","1.7991251623125E+18","","nithaprita_","in","dimana mana asal hati senang","0","1","0","https://x.com/dinnypuspita/status/1799125162312474782","212255458","dinnypuspita","3","0.58398854732513"
"1.7991251080466E+18","Fri Jun 07 17:03:46 +0000 2024","1","Kemaren bgt dosen aku bilang katanya emosi bisa dipengaruhi sama makanan yg kita makan.. apa jangan2 dia ini diet buat meningkatkan emotional intelligence nya ya","1.7991251080466E+18","","","in","","0","1","0","https://x.com/datsuzoku99/status/1799125108046598506","1.3587768501142E+18","datsuzoku99","4","0.5732227563858"
"1.7991248014723E+18","Fri Jun 07 17:02:33 +0000 2024","0","lemak gue udh tebel banget najiss males diet lagi gue ga ngerti anjir","1.7991248014723E+18","","","in","bsd","0","2","0","https://x.com/Glamours__/status/1799124801472307425","1.7192126178254E+18","Glamours__","0","0.68847984075546"
"1.7989407140066E+18","Fri Jun 07 15:15:03 +0000 2024","0","@Tita83079013 Dibayar berapa yah tuh akang-akang?","1.7990977464961E+18","","Tita83079013","in","Bandung, West Java, Indonesia","0","0","0","https://x.com/itsKoDiet/status/1799097746496053681","80432911","itsKoDiet","1","0.79824650287628"
"1.7990566608348E+18","Fri Jun 07 15:12:57 +0000 2024","0","@lalalosthi Susa sih kl motivasi diet... gw kena vonis prediabet dl br bnr2 bs jaga makan... hehe...","1.7990972193895E+18","","lalalosthi","in","","0","0","0","https://x.com/Baihuhuhuhu/status/1799097219389506009","1.3977674861294E+18","Baihuhuhuhu","3","0.58945095539093"
"1.7990787970248E+18","Fri Jun 07 15:12:09 +0000 2024","0","@um_fess diet jalur stress iya ga sii","1.7990970177064E+18","","um_fess","in","","0","0","0","https://x.com/Aleynnnxi/status/1799097017706389528","1.5186980891165E+18","Aleynnnxi","4","0.5317240357399"
"1.7990968142491E+18","Fri Jun 07 15:11:20 +0000 2024","0","Perlu pakai. Nnt anak dia hilang takde kau tuduh mak dia mak yg teruk.","1.7990968142491E+18","","","in","","0","0","0","https://x.com/ZariqaDangSuri/status/1799096814249095399","8.9426203896003E+17","ZariqaDangSuri","3","0.50165998935699"
"1.7990964564121E+18","Fri Jun 07 15:09:55 +0000 2024","0","belio kl di kr hitungannya jelek soalnya di indo jg sama sih. diet pls makan mulu","1.7990964564121E+18","","","in","","0","0","0","https://x.com/mikasamarah/status/1799096456412111117","1.7095324610957E+18","mikasamarah","4","0.90988081693649"
"1.7990964544282E+18","Fri Jun 07 15:09:54 +0000 2024","0","tiap weekend gue pulang ke rumah. kalo ketemu tetangga jauh kadang suka pd nyapa eh lg libur ya? skrg kurusan ya. capek ya? yang sabar ya. mama gimana udh sehat? padahal gue diet. entah harusnya seneng/sedih wkwkwk","1.7990964544282E+18","","","in","","0","0","0","https://x.com/growingflowers_/status/1799096454428217656","1.158382329427E+18","growingflowers_","4","0.56791490316391"
"1.7990959129729E+18","Fri Jun 07 15:07:45 +0000 2024","0","ak mw diet ia","1.7990959129729E+18","","","in","","0","1","0","https://x.com/terwonwooo/status/1799095912972869735","1.342165039009E+18","terwonwooo","2","0.59997344017029"
"1.7990950888508E+18","Fri Jun 07 15:04:29 +0000 2024","0","Baru siap makan. Hancur diet aku hahahahaha. Abah beli burger so aku makan je la. Burger daging double special sos melimpah bab air terjun. Esok sambung diet day 1","1.7990950888508E+18","","","in","","0","0","0","https://x.com/thediamondpipaa/status/1799095088850841690","8.4813278183409E+17","thediamondpipaa","3","0.67454278469086"
"1.7990892293536E+18","Fri Jun 07 15:03:18 +0000 2024","1","@GuarEmperor Jir @AxieInfinity ga di tag?","1.7990947917348E+18","","GuarEmperor","in","","0","0","0","https://x.com/YouDiet211/status/1799094791734755363","1.7522320623531E+18","YouDiet211","2","0.7309997677803"
"1.799094731794E+18","Fri Jun 07 15:03:04 +0000 2024","0","dlu diet bahagia kagada masalah ama lambung dah. karena kuncinya di kata ke 3 ternyata","1.799094731794E+18","","","in","","0","0","0","https://x.com/tamtamtambuk/status/1799094731794006350","1.0677780339631E+18","tamtamtambuk","2","0.83953523635864"
"1.7990946266511E+18","Fri Jun 07 15:02:39 +0000 2024","0","obat diet ampuh adalah galau gua abis ke dokter terus pas nimbang turun 5kg cok kaget heran sendiri","1.7990946266511E+18","","","in","","0","0","0","https://x.com/trashevey/status/1799094626651136110","1.1326234946744E+18","trashevey","0","0.63885825872421"
"1.798855452367E+18","Fri Jun 07 15:01:37 +0000 2024","0","@swanlakqes Nasi jagung! Akhir-akhir ini sering masak itu. Temen lauk yang lain sesuai selera aja tp jujur nasi jagung enak banget. Ga pake temen makan yang lain pun tetep enakk polll. Baru tau kalo banyak yang diet pake itu xixi. Tp porsi makanku jd 2x lipat malahan saking enaknya wkwk","1.7990943675103E+18","","swanlakqes","in","","0","0","0","https://x.com/atlovian/status/1799094367510278418","1.4606359160793E+18","atlovian","3","0.51386159658432"
"1.799094016598E+18","Fri Jun 07 15:00:13 +0000 2024","138","Diet! Gimana ya cara mulai motivasi diri sendiri biar ngga males olahraga kalau kalian mulai dari mana guys?","1.799094016598E+18","","","in","Rules ⤵️","4","44","13","https://x.com/diethingy/status/1799094016597954658","1.2774650170093E+18","diethingy","0","0.42377880215645"
"1.7990930235546E+18","Fri Jun 07 14:56:17 +0000 2024","1","Ini aq bgt sampe harus dipaksa br aja sebln lalu check up akhirnya... ternyata kolestrol tinggi bgt akhirnya skrg mau ga mau makan hrs dijaga bgsnya jd bs diet alami... secara ga bisa makan yg aneh2 ","1.7990930235546E+18","","","in","","0","0","0","https://x.com/lost_in_zoro/status/1799093023554609527","1.296081077837E+18","lost_in_zoro","2","0.84026122093201"
"1.7990929527505E+18","Fri Jun 07 14:56:00 +0000 2024","0","malem-malem makan es krim. padahal lagi diet makanan manis ","1.7990929527505E+18","","","in","","0","0","0","https://x.com/gladioleosh/status/1799092952750543079","1.6798341917632E+18","gladioleosh","4","0.50060361623764"
"1.7990918557304E+18","Fri Jun 07 14:55:44 +0000 2024","0","@rotikukus77 Hari ini terpaksa libur diet nguber diskon ","1.7990928870594E+18","","rotikukus77","in","Kediri","0","0","0","https://x.com/SSeraphimx/status/1799092887059398910","1.5838092314125E+18","SSeraphimx","4","0.83907341957092"
"1.7990744414164E+18","Fri Jun 07 14:55:07 +0000 2024","1","@KediriFess Gas nder lagi program diet juga","1.799092733703E+18","","KediriFess","in","","0","0","0","https://x.com/Anv_va/status/1799092733703045141","1.5839082108049E+18","Anv_va","4","0.4985346198082"
"1.7990829285904E+18","Fri Jun 07 14:16:10 +0000 2024","0","pengen diet coke","1.7990829285904E+18","","","in","23.4394°","0","0","0","https://x.com/racunasiri/status/1799082928590430210","1.2202428452625E+18","racunasiri","3","0.59998887777328"
"1.7990828559703E+18","Fri Jun 07 14:15:52 +0000 2024","0","Bukan diet lebih ke gue tuh males masak nasi... Soalnya akhir akhir ini kebuang tiap masak dan gue masih ada sisa 3 biji telor jadi mumpung gue kepengen (abis nonton vt yg buat telor gtu) jadi yaudah momentum yg pas bukan awokawok timbang busuk","1.7990828559703E+18","","","in","겸슈⚔️🦌☆준하오🐱🐸","0","0","0","https://x.com/Seoksooaddict_/status/1799082855970333054","1.5344461734187E+18","Seoksooaddict_","0","0.54084259271622"
"1.7990614573989E+18","Fri Jun 07 14:13:08 +0000 2024","0","@Yadofied @Hawabaaj1 Haan bhai tu mixed diet leta hai tere 8 pack abs hain dekha main","1.7990821657934E+18","","Yadofied","in","Tondolim","0","2","0","https://x.com/kyamaloom111/status/1799082165793411546","1.5859535884128E+18","kyamaloom111","4","0.66263401508331"
"1.79907656373E+18","Fri Jun 07 14:12:44 +0000 2024","0","@igotleehan diet ak jngan lupa mam yh kk kale ","1.7990820675711E+18","","igotleehan","in","🐈‍⬛","0","0","0","https://x.com/taesanmakan/status/1799082067571134586","1.3681775590584E+18","taesanmakan","3","0.88469195365906"
"1.7990809945801E+18","Fri Jun 07 14:08:29 +0000 2024","0","cirenk kopi parfum skincare makeup suplemen diet distributor pulsa skrg otw obat lambunk smua gas asal bukan slot https://t.co/RoRThEYLAu","1.7990809945801E+18","https://pbs.twimg.com/media/GPeen6waAAA21Lh.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/sukabikinkopi/status/1799080994580111411","1.5282828780814E+18","sukabikinkopi","4","0.6565642952919"
"1.7945185966868E+18","Fri Jun 07 14:07:27 +0000 2024","0","coba yaa IF day 1 telor tomat (chenle) pir ubi panggang teh hijau td makan baso jg tp aman 833 kal ni diet agak ekstrim jg wakk https://t.co/SvSkdm6EW2","1.7990807361816E+18","https://pbs.twimg.com/media/GPeeYpabMAAKPUS.jpg","matchateagirls","in","NCIT '25","0","1","0","https://x.com/matchateagirls/status/1799080736181612956","1.1386954238901E+18","matchateagirls","4","0.60589569807053"
"1.7990806624248E+18","Fri Jun 07 14:07:09 +0000 2024","0","Malam Ini Diet Dulu ... Spaghetti Aglio Olio Dengan Potongan Ayam Panggang #makanenak https://t.co/0bdUOJuXcQ","1.7990806624248E+18","https://pbs.twimg.com/media/GPeeU9YaYAEzTCr.jpg","","in","","0","0","0","https://x.com/Penikmat_Makan/status/1799080662424764779","1.7880250317691E+18","Penikmat_Makan","1","0.90784806013107"
"1.7990599420807E+18","Fri Jun 07 14:06:55 +0000 2024","0","@perusaktimeline sekali doang kadang cuma minum air putih semua orang ngiranya diet padahal aslinya stress ini","1.7990806017164E+18","","perusaktimeline","in","","0","0","0","https://x.com/Youloversssssss/status/1799080601716408446","1.6695129967613E+18","Youloversssssss","2","0.44559881091118"
"1.7990800723995E+18","Fri Jun 07 14:04:49 +0000 2024","6","Oat brokoli avocado dll ni mmg superfood &amp; sihat. Tp mostly harganya sakit. Bg gol B40 (now dah B60) akan trus diet makan pucuk ubi @ kangkung. Kangkung pun kangkongla..","1.7990800723995E+18","","","in","Selangor, Malaysia","1","0","3","https://x.com/mahdziribrahim/status/1799080072399507539","1.0905908665053E+18","mahdziribrahim","2","0.71628433465958"
"1.799079799732E+18","Fri Jun 07 14:03:44 +0000 2024","0","Apa nama podcast aritu eh? Yang kesan perubahan diet rakyat china kepada ekonomi dunia/geopolitik blaa3","1.799079799732E+18","","","in","Pahang &  Terengganu, Malaysia","0","0","0","https://x.com/HazwanArif/status/1799079799732023751","184354984","HazwanArif","1","0.60462862253189"
"1.7990796822999E+18","Fri Jun 07 14:03:16 +0000 2024","0","Apakah diet pemicu alergen akan segera berakhir? Seneng sih tapi siap siap jarum timbangan ke kanan nih.","1.7990796822999E+18","","","in","Indonesia","0","0","0","https://x.com/KarinaDemastiti/status/1799079682299895919","69601797","KarinaDemastiti","4","0.67569106817245"
"1.796919326769E+18","Fri Jun 07 14:03:11 +0000 2024","0","6/7 158cm 53.5kg 27.0% https://t.co/7uq4hG6wry","1.7990796629431E+18","https://pbs.twimg.com/media/GPedatWacAA82t5.jpg","mydietdiary158","in","","0","1","0","https://x.com/mydietdiary158/status/1799079662943088992","1.7762342534347E+18","mydietdiary158","0","0.73332750797272"
"1.799077420643E+18","Fri Jun 07 14:02:58 +0000 2024","0","@FOODFESS2 di t4ku ini 1k an doang mana full daging kenyel dan ga alot bikun kalap diet","1.799079607507E+18","","FOODFESS2","in","","0","0","0","https://x.com/maafkalausalahy/status/1799079607506981164","1.3982444415556E+18","maafkalausalahy","3","0.71866089105606"
"1.7990788809362E+18","Fri Jun 07 14:02:00 +0000 2024","0","@coldtonec mau tapi diet","1.7990793653782E+18","","X80918","in","Vancouver, British Columbia","0","0","0","https://x.com/ectlies/status/1799079365378220133","1.741801929184E+18","ectlies","0","0.20000000298023"
"1.7990788809362E+18","Fri Jun 07 14:01:54 +0000 2024","0","@dierekturr diet tapi","1.7990793415462E+18","","dierekturr","in","Vancouver, British Columbia","0","0","0","https://x.com/ectlies/status/1799079341546201233","1.741801929184E+18","ectlies","0","0.20000000298023"
"1.7990583823281E+18","Fri Jun 07 13:58:57 +0000 2024","0","@diethingy Loh daging itu protein malah bagus buat diet sayangku","1.799078597095E+18","","diethingy","in","refalhady","0","0","0","https://x.com/lovesomatcha/status/1799078597094977782","1.7126884945258E+18","lovesomatcha","3","0.8653547167778"
"1.7990784359959E+18","Fri Jun 07 13:58:19 +0000 2024","0","wkwk niat kmrn2 mau diet sehat dll malah udh ga napsu lagi","1.7990784359959E+18","","","in","shibuya","0","0","0","https://x.com/90rgarinn/status/1799078435995931046","1.6837639998492E+18","90rgarinn","4","0.86274641752243"
"1.7990744871175E+18","Fri Jun 07 13:42:37 +0000 2024","1","Dikira orang2 diet padahal gatau aja pala gue mau pecah","1.7990744871175E+18","","","in","Tambun, Indonesia","0","0","0","https://x.com/vaniabetrip/status/1799074487117475916","307227455","vaniabetrip","2","0.65247708559036"
"1.7990632403808E+18","Fri Jun 07 13:42:34 +0000 2024","0","aku disitu ngerasa kaya usaha aku tuh sia doang dikira olahraga &amp; diet untuk achieve tubuh impian aku tuh gampang? batinku dulu. aku juga pas itu ngerasa udah ngubah diet aku jadi lebih sehat lagi dan ga asal ga makan doang. tapi papaku belum puas soalnya aku belum berisi","1.7990744744129E+18","","pockiemack","in","","0","1","0","https://x.com/pockiemack/status/1799074474412904821","1.7697889130011E+18","pockiemack","0","0.84130334854126"
"1.7990744414164E+18","Fri Jun 07 13:42:26 +0000 2024","65","Cah nyari support sistem buat diet dan partner workout -f27","1.7990744414164E+18","","","in","Diwoco disek 👉👉","0","29","1","https://x.com/KediriFess/status/1799074441416389048","1.217996995371E+18","KediriFess","2","0.5231739282608"
"1.7990741507846E+18","Fri Jun 07 13:41:17 +0000 2024","1","Pagi makan lontong 1 potong risol 2 Malamnya makan telur rebus 2 risol 1 pisang goreng 1 Ternyata gitu aja bikin kenyang apa diet nya gini aja y","1.7990741507846E+18","","","in","","0","0","0","https://x.com/migemess/status/1799074150784635230","1.1946107050994E+18","migemess","3","0.65118670463562"
"1.799073844072E+18","Fri Jun 07 13:40:04 +0000 2024","0","ternyata diet bikin orang jadi sensitif (gue lah si diet yang jadi sensitif itu)","1.799073844072E+18","","","in","Bandung, Indonesia","0","0","0","https://x.com/soberswordsman/status/1799073844072009788","1.7882930556003E+18","soberswordsman","2","0.83604681491852"
"1.7990587765884E+18","Fri Jun 07 13:39:52 +0000 2024","0","@basefwbiru Mau tp lg diet","1.7990737931363E+18","","basefwbiru","in","","0","0","0","https://x.com/astriyhad/status/1799073793136291973","1.7990700499045E+18","astriyhad","0","0.20000000298023"
"1.798958875301E+18","Fri Jun 07 13:39:27 +0000 2024","0","@diethingy Cewe kalo diet tuh langsung keliatan ya","1.7990736890379E+18","","diethingy","in","Purwokerto Selatan, Indonesia","0","0","0","https://x.com/GGsurya_/status/1799073689037902041","1.1439011238388E+18","GGsurya_","2","0.72939395904541"
"1.7990736864374E+18","Fri Jun 07 13:39:26 +0000 2024","17","Mett makan malam temen x- line. #Diet ️ Yg masakin ibu mertua jd harus di makan.. https://t.co/hjj8O2ag54","1.7990736864374E+18","https://pbs.twimg.com/media/GPeX-D7a8AA-PNu.jpg","","in","","0","4","0","https://x.com/terracotta93_/status/1799073686437400966","1.2651879227199E+18","terracotta93_","3","0.72705787420273"
"1.7989329679744E+18","Fri Jun 07 13:38:21 +0000 2024","0","Paket Diet Sehat Detox Alami Sari Lemon 500 Ml Pure Original Dan Madu Murni Akasia 350 Gr Varian Raw Honey Dari Bumi https://t.co/it6kfI1tlZ #flashsale #promo #diskon #lazada https://t.co/W7jv7EUqSx","1.7990734120628E+18","https://pbs.twimg.com/media/GPeXuhMb0AAx-xO.jpg","promzsan","in","","0","1","0","https://x.com/promzsan/status/1799073412062830616","1347365923","promzsan","1","0.96349406242371"
"1.7989383211646E+18","Fri Jun 07 13:35:51 +0000 2024","0","@growing_daniel Pepsi max &gt; diet coke/coke zero","1.7990727826447E+18","","growing_daniel","in","Svenborgia","0","0","0","https://x.com/harry_renquist/status/1799072782644654419","1.0876888767753E+18","harry_renquist","3","0.63837313652039"
"1.7986932013245E+18","Fri Jun 07 13:35:30 +0000 2024","0","@decsamh Oalah setelah membaca penjelasan dari dokter sudah mulai paham akan gejala gejala yg menimpa saya harus diet protein garem dan menjaga asupan air yg cukup okelah kalo be.. be.. begitu...","1.799072696825E+18","","decsamh","in","di Indonesia","0","0","0","https://x.com/MasDimEI/status/1799072696824955101","7.3968990900326E+17","MasDimEI","2","0.78326815366745"
"1.799072276346E+18","Fri Jun 07 13:33:50 +0000 2024","0","Diet! Ini sendernya mana? Mau juga konsul dr. Gizinya","1.799072276346E+18","","","in","Rules ⤵️","0","0","0","https://x.com/diethingy/status/1799072276346032228","1.2774650170093E+18","diethingy","0","0.79831057786942"
"1.7990720112534E+18","Fri Jun 07 13:32:47 +0000 2024","0","bgst gue baru tau kalo ternyata gue se gembrot itu kirain nggak segede itu ternyata emang gembrot ketolong tinggi badan makannya nggak sadar pantekkkkkkk harus diet beneran ini satt tips dietnya dong kawann","1.7990720112534E+18","","","in","she/her","0","1","0","https://x.com/peachygoldqn/status/1799072011253350543","1.2500391133208E+18","peachygoldqn","4","0.55697995424271"
"1.7990717686842E+18","Fri Jun 07 13:31:49 +0000 2024","0","GA JANGAN GA BOLEH. JANGAN SAMPE BERJODOH DAH NI MAS PILOT DAN MBAK DIET CONSULTANT. MBAK CHOA SAMA AKU AJA GAUSAH SAMA YOUNGWOO. ANGGEP AJA DIKASIH COBAAN SAMA TUHAN BIAR BELAJAR DARI PENGALAMAN","1.7990717686842E+18","","","in","","0","1","0","https://x.com/rahmaatitis/status/1799071768684216643","1086068352","rahmaatitis","2","0.69773280620575"
"1.7990691376853E+18","Fri Jun 07 13:31:42 +0000 2024","0","@Seoksooaddict_ Lagi diet kahh?? Semangatttt","1.7990717404775E+18","","Seoksooaddict_","in","","0","1","0","https://x.com/Callme_JWW/status/1799071740477546745","1.7093866583729E+18","Callme_JWW","0","0.40115717053413"
"1.7990674926541E+18","Fri Jun 07 13:30:52 +0000 2024","0","@D_Kikys Ingat lg diet~ ","1.799071531643E+18","","D_Kikys","in","yogyakarta","0","1","0","https://x.com/nurulc459/status/1799071531643044255","2992032749","nurulc459","0","0.20000000298023"
"1.7990688369748E+18","Fri Jun 07 13:30:26 +0000 2024","0","@suridalilann Hari lain diet la","1.7990714201081E+18","","suridalilann","in","","0","0","0","https://x.com/sedgurlchickun/status/1799071420108140672","1.1035399309181E+18","sedgurlchickun","0","0.20000000298023"
"1.7990701584825E+18","Fri Jun 07 13:29:51 +0000 2024","1","@Knhorsegal BwhHAHAHAHAH HAHahahahaa DIET COKE! HAhHAHAhaHAahah‍️","1.7990712755599E+18","","Knhorsegal","tl","America","0","1","0","https://x.com/w2071d/status/1799071275559887222","1.7592102490414E+18","w2071d","3","0.83948528766632"
"1.7978055456191E+18","Fri Jun 07 13:28:09 +0000 2024","0","@jipihoon terus kenapa suruh kenalan sama si Bintang hey? T__T bidadari makan bakwan memangnya gak lagi diet? soalnya kalau lagi gak diet makanan favorit ku itu gopchang sama minthoco ice cream. please remake nae maeum soge jeojang lagi!!!","1.7990708476234E+18","","jipihoon","in","To RP. SND.","0","1","0","https://x.com/rohjisuin/status/1799070847623434336","1.7682091709172E+18","rohjisuin","3","0.73980665206909"
"1.7990707386429E+18","Fri Jun 07 13:27:43 +0000 2024","18","Sender mau mulai diet! bsk tdee 2194. Kalo mau cut kalori berapa ya dari tdee sender diatas? https://t.co/72CLSIa7bQ","1.7990707386429E+18","https://pbs.twimg.com/media/GPeVTPda0AALr0v.jpg","","in","Rules ⤵️","2","9","2","https://x.com/diethingy/status/1799070738642858442","1.2774650170093E+18","diethingy","1","0.55396872758865"
"1.7990699478362E+18","Fri Jun 07 13:25:07 +0000 2024","0","kaya yassified tp bagus hasilnya bener2 natural bgt apa diet doang kali ya dia tp masa iya ampe ngubah rahang","1.7990700820959E+18","","skuukztay","in","💅🏻💅🏻😪🥴😴😵","0","0","0","https://x.com/skuukztay/status/1799070082095874093","1.5595874010348E+18","skuukztay","1","0.50108289718628"
"1.7990632403808E+18","Fri Jun 07 13:24:54 +0000 2024","0","and it last for year gacuma marahin semalem itu doang. aku tau salah juga sih diet lumayan extreme dan nurunin berat badan drastis but my insecurities lead me to keep doing it they didn t even know aku pernah dikatain bahkan diteriakin gendut berkali kali kan?","1.799070027528E+18","","pockiemack","in","","0","1","0","https://x.com/pockiemack/status/1799070027527971310","1.7697889130011E+18","pockiemack","2","0.596774995327"
"1.7990637078066E+18","Fri Jun 07 13:24:30 +0000 2024","0","@Indriysf katanya mo diet","1.7990699277958E+18","","Indriysf","tl","","0","1","0","https://x.com/_Aing_Monyet/status/1799069927795839472","1.6327336422032E+18","_Aing_Monyet","0","0.20000000298023"
"1.7990694272727E+18","Fri Jun 07 13:22:31 +0000 2024","0","Bismillah semoga boleh diet Bukan apa macam melampau pulak dari M terus g L tak sampai setahun ","1.7990694272727E+18","","","in","Kuala Lumpur City, Kuala Lumpur Federal Territory","0","0","0","https://x.com/_tyyraaa/status/1799069427272659341","1.1402050228037E+18","_tyyraaa","1","0.52540069818497"
