conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,cleaned_tweet,topic_cluster
1799936751030743281,Sun Jun 09 22:48:57 +0000 2024,0,BEKINGANE KUAT mana acaranya pas malam Jumat juga Wes lah Besok wak haji bareng timnas muslim coba ngaji bareng,1799936751030743281,,,in,,0,0,0,https://x.com/johnnyjunseo/status/1799936751030743281,1432653943838965766,johnnyjunseo,bekingane kuat mana acaranya pas malam jumat wes lah besok wak haji bareng timnas muslim coba ngaji bareng,2
1799652350329864380,Sun Jun 09 22:48:06 +0000 2024,0,@makanbolaID Skill gitu2 aja jarang malah gak pernah main di timnas. Itu agennya ngasih harga emang gak ngotak,1799936536928195023,,makanbolaID,in,Jakarta Selatan,0,0,0,https://x.com/rizsetiawibawa/status/1799936536928195023,61133117,rizsetiawibawa,skill gitu aja jarang malah gak pernah main timnas agennya ngasih harga emang gak ngotak,3
1799936525813297522,Sun Jun 09 22:48:03 +0000 2024,0,Jordi Amat Absen di Laga Timnas Indonesia vs Filipina Jay Idzes Tak Panik https://t.co/EQzz4j8RAn,1799936525813297522,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1799936525813297522,47274731,okezonenews,jordi absen laga timnas indonesia vs filipina jay idzes tak panik,2
1799792657474216317,Sun Jun 09 22:46:21 +0000 2024,0,@idextratime Tapi kayak emang harus se foto itu? Waktu masih elkan aja pemain bule gaada tuh denger orang ngomongin timnas? Gak pernah denger kata timnas tapi sekarang kok malah pada yang so paling tau deh,1799936097268760644,,idextratime,in,,0,0,0,https://x.com/kimtaeri27/status/1799936097268760644,1260472788609105920,kimtaeri27,kayak emang se foto waktu elkan aja pemain bule gaada tuh denger orang ngomongin timnas gak pernah denger kata timnas sekarang kok malah so paling tau deh,0
1799784591815033230,Sun Jun 09 22:45:06 +0000 2024,0,@Pinjems3ratus @idextratime Kak kita sama aku sih smpet stop krn jelek bgt timnas dlu mainnya skrg kek wow bgs bgt makanya br mulai nnton lagi. Eh jd keknya yg cewe suka bola disamain sm yg norak gitu,1799935783392219153,,Pinjems3ratus,in,,0,0,0,https://x.com/_Ramizah_/status/1799935783392219153,768869342637195264,_Ramizah_,kak aku sih smpet stop krn jelek bgt timnas dlu mainnya skrg kek wow bgs bgt makanya br mulai nnton eh jd keknya cewe suka bola disamain sm norak gitu,6
1799650380730790107,Sun Jun 09 22:44:58 +0000 2024,0,@rizsetiawibawa @MafiaWasit Arhan jarang maen di klubhya tapi dipanggil timnas mulu,1799935750303309859,,rizsetiawibawa,in,"Jakarta Capital Region, Indone",0,0,0,https://x.com/supertjoy/status/1799935750303309859,1027436314742771713,supertjoy,arhan jarang maen klubhya dipanggil timnas mulu,5
1799792657474216317,Sun Jun 09 22:44:20 +0000 2024,0,@andikanrmdhn @idextratime Ga ga ngapain kalah kalo bisa menang mereka ga peduli hasil timnas cuma mau liat pemain doang,1799935588604518794,,andikanrmdhn,in,Jakarta,0,0,0,https://x.com/kindadel/status/1799935588604518794,1267748565469650945,kindadel,ga ga ngapain kalah kalo menang ga peduli hasil timnas cuma mau liat pemain doang,9
1799935551782666751,Sun Jun 09 22:44:11 +0000 2024,1,Di Tengah Konflik Perang Timnas Palestina Cetak Sejarah Pertama Kalinya Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026 https://t.co/K5auPRrHqu,1799935551782666751,,,in,,0,0,0,https://x.com/dxfhm15/status/1799935551782666751,1598291979380887553,dxfhm15,tengah konflik perang timnas palestina cetak sejarah pertama kalinya lolos putaran ketiga kualifikasi piala dunia,1
1799784591815033230,Sun Jun 09 22:42:26 +0000 2024,0,@idextratime Dulu nnton timnas tuh bnyak marah2 sama istighfar krn busuk bgt mainnya pas suka jg nnton liga inggris #GGMU jd pas liat timnas main kek Ya Allah sedih bgt aplg klo mainnya pas di Indo lapangannya bikin sakit mata main bentar baju dah kotor padahal ajang internasional ,1799935110789427371,,_Ramizah_,in,,0,0,0,https://x.com/_Ramizah_/status/1799935110789427371,768869342637195264,_Ramizah_,dulu nnton timnas tuh bnyak marah istighfar krn busuk bgt mainnya pas suka jg nnton liga inggris jd pas liat timnas main kek allah sedih bgt aplg mainnya pas indo lapangannya bikin sakit mata main bentar baju dah kotor padahal ajang internasional,6
1799935089566192085,Sun Jun 09 22:42:21 +0000 2024,1,Gara gara kelakuan lu pada yg kaya gini fans bola cwe atau yg bru tertarik di dunia sepak bola krna murni pengen liat timnas sukses. Dipukul rata dikatain fomo ultras seblak dll. Plislah ngefans boleh tapi yg wajar anying ksl bgt gw liatny,1799935089566192085,,,in,Jakarta,0,1,0,https://x.com/kindadel/status/1799935089566192085,1267748565469650945,kindadel,gara gara kelakuan kaya fans bola cwe bru tertarik dunia sepak bola krna murni pengen liat timnas sukses dipukul rata dikatain fomo ultras seblak plislah ngefans wajar anying ksl bgt gw liatny,9
1799834053325246511,Sun Jun 09 22:42:08 +0000 2024,0,@erickthohir Di IKN lahan kosong berlimpah. Bukan hanya TC yg dibangun tp lapangan untuk rakyat mana? Tadinya saya berharap di dekat dekat apartemen itu sudah disipkan lap bola. Indah kan lihat anak anak IKN enjoy main bola. Klu hanya TC itu kan untuk pemain timnas saja.,1799935036185350611,,erickthohir,in,"Jakarta Pusat, DKI Jakarta",0,1,0,https://x.com/MataunTuon/status/1799935036185350611,1343047023067480064,MataunTuon,ikn lahan kosong berlimpah bukan tc dibangun tp lapangan rakyat mana tadinya berharap dekat dekat apartemen disipkan lap bola indah kan lihat anak anak ikn enjoy main bola klu tc kan pemain timnas,3
1799675158573293834,Sun Jun 09 22:38:56 +0000 2024,1,@hllowrls @gilabola_ina Gw mendukung lokal pride tapi ya kalo mau dpet tempat di timnas tentu jdi lokal aja ga cukup. Harus ada kualitas untuk lu layak di posisi inti timnas.,1799934231558426650,,hllowrls,in,Palembang,0,0,0,https://x.com/alvifadhollah/status/1799934231558426650,275842934,alvifadhollah,gw mendukung lokal pride kalo mau dpet tempat timnas jdi lokal aja ga cukup kualitas layak posisi inti timnas,9
1799934149320675775,Sun Jun 09 22:38:37 +0000 2024,0,Timnas Putri Indonesia berhasil menang 3-2 atas Bahrain pada pertandingan uji coba di Manama Bahrain pada Sabtu (8/6) malam WIB. Berita selengkapnya : https://t.co/7qY0KHUBVs #timnasputri #timnas #indonesia #pssi #fifa #sepakbola #football https://t.co/oGQs2kTshe,1799934149320675775,https://pbs.twimg.com/media/GPqmkMraQAADJ8h.jpg,,in,,0,0,0,https://x.com/fakta_rakyat/status/1799934149320675775,1744160495173820416,fakta_rakyat,timnas putri indonesia berhasil menang atas bahrain pertandingan uji coba manama bahrain sabtu malam wib berita selengkapnya,1
1799933981556965598,Sun Jun 09 22:37:57 +0000 2024,0,Asliii mengharapkan Nathan cepet ke asal nyaaa abis timnas besok dia harus langsung balik gak sih,1799933981556965598,,,in,,0,0,0,https://x.com/kimtaeri27/status/1799933981556965598,1260472788609105920,kimtaeri27,asliii mengharapkan nathan cepet asal nyaaa abis timnas besok langsung balik gak sih,9
1799444329209188507,Sun Jun 09 22:36:59 +0000 2024,0,@dzizuru @hashiromui @idextratime Gue coba cerna dulu maksud opini lo ya. Intinya lo mau bilang timnas ya timnas harus pemain terbaik yg lagi on fire. Timnas bukan tempat improvement pemain karena di eropa ya caranya begitu. Well cara yang sama kan udah diterapin kita sebelum sty dateng.,1799933739046477924,,dzizuru,in,,0,0,0,https://x.com/PedesCilor/status/1799933739046477924,1287909664907120645,PedesCilor,coba cerna dulu maksud opini lo intinya lo mau bilang timnas timnas pemain terbaik on fire timnas bukan tempat improvement pemain eropa caranya well cara kan udah diterapin sty dateng,9
1799675158573293834,Sun Jun 09 22:36:00 +0000 2024,0,@gilabola_ina Se7.. Secara gak langsung dg adanya banyak pemain asing d setiap klub menjadi filter dalam menyeleksi pemain yg bener2 layak membela timnas..,1799933491909685687,,gilabola_ina,in,,0,0,0,https://x.com/sameko14_galuh/status/1799933491909685687,1556268900236480517,sameko14_galuh,se gak langsung dg adanya banyak pemain asing d klub menjadi filter menyeleksi pemain bener layak membela timnas,0
1799933105614299304,Sun Jun 09 22:34:28 +0000 2024,0,Ini kocak banget cewe cewe fan timnas kelakuannya sama kayak wota zombie Nikah aja lu berdua,1799933105614299304,,,in,,0,0,0,https://x.com/arujovu/status/1799933105614299304,1285385264953614337,arujovu,kocak banget cewe cewe fan timnas kelakuannya kayak wota zombie nikah aja berdua,9
1799932522849313012,Sun Jun 09 22:32:09 +0000 2024,0,Jay Idzes Peringatkan Timnas: Jangan Remehkan Filipina https://t.co/yiRhFH0vBA,1799932522849313012,,,in,,0,0,1,https://x.com/IDNTimesSport/status/1799932522849313012,1616278024907034625,IDNTimesSport,jay idzes peringatkan timnas jangan remehkan filipina,8
1799784591815033230,Sun Jun 09 22:31:49 +0000 2024,0,@robiinuchiha @idextratime cegil2 ini adalah agen asing yg berniat menghancurkan mental pemain timnas dengan cara glamour.,1799932439017804042,,robiinuchiha,in,,0,0,0,https://x.com/mdckdstr/status/1799932439017804042,3315863323,mdckdstr,cegil agen asing berniat menghancurkan mental pemain timnas cara glamour,0
1799456557358559344,Sun Jun 09 22:30:55 +0000 2024,0,@mericabknpaper Intinya roh permainan mereka Evan dimas. Makanya bisa tiki taka karena Evan dimas. Setelah Evan dimas sudah ga di timnas sudah terlihat kan permainan indra sjafri cuman long ball ke sayap and inshallah. Modal doa &amp; sujud syukur aja. Terus hokinya gede itu orang kalau di AFF.,1799932214375034946,,mericabknpaper,in,,0,1,0,https://x.com/alejandcarls/status/1799932214375034946,745206523765231617,alejandcarls,intinya roh permainan evan dimas makanya tiki taka evan dimas evan dimas ga timnas terlihat kan permainan indra sjafri cuman long ball sayap and inshallah modal doa amp sujud syukur aja terus hokinya gede orang kalau aff,8
1799932133559140483,Sun Jun 09 22:30:36 +0000 2024,1,Jadwal Timnas Indonesia vs Filipina: Jay Idzes Yakin Skuad Garuda Tetap Kuat meski Jordi Amat Absen https://t.co/mUpyX14DWR #TempoBola,1799932133559140483,,,in,Indonesia,0,0,2,https://x.com/tempodotco/status/1799932133559140483,18129942,tempodotco,jadwal timnas indonesia vs filipina jay idzes yakin skuad garuda tetap kuat meski jordi absen,2
1799932043792703645,Sun Jun 09 22:30:15 +0000 2024,0,Prediksi Timnas Indonesia vs Filipina Calvin Verdonk dan Jay Idzes Starter Garuda Wajib Menang! https://t.co/1Fsm8SnQAp lewat @tribunnews #TimnasIndonesia #Indonesia #Filipina #WorldCup,1799932043792703645,,,in,"Balikpapan, Indonesia",0,0,0,https://x.com/tribunkaltim/status/1799932043792703645,103551225,tribunkaltim,prediksi timnas indonesia vs filipina calvin verdonk jay idzes starter garuda wajib menang lewat,2
1799931984480800957,Sun Jun 09 22:30:00 +0000 2024,0,Cetak Sejarah! Timnas Palestina Lolos Putaran ke-3 Kualifikasi Piala Dunia 2027 https://t.co/MZPHICdwJX,1799931984480800957,,,in,,0,0,0,https://x.com/radaraktual/status/1799931984480800957,853782937782714368,radaraktual,cetak sejarah timnas palestina lolos putaran kualifikasi piala dunia,1
1799443248823587024,Sun Jun 09 22:29:09 +0000 2024,0,@altschmerz2112 @idextratime Yaiyalah tim baru gak nyampe sebulan mau taktik apaan sty aja dulu dibantai 6-0 tim u-23 nya main gak jelas tapi kita biasa aja karena tau itu tim baru. Intinya kalau bodoh jangan jadi fans timnas kita butuh dukungan bukan ketololan.,1799931769942065420,,altschmerz2112,in,,0,0,0,https://x.com/tenhag_out/status/1799931769942065420,1563154023351742470,tenhag_out,yaiyalah tim baru gak nyampe sebulan mau taktik apaan sty aja dulu dibantai tim u nya main gak jelas biasa aja tau tim baru intinya kalau bodoh jangan jadi fans timnas butuh dukungan bukan ketololan,4
1799787604562624619,Sun Jun 09 22:27:26 +0000 2024,0,@hourlynathan_ semoga pemain timnas aman sentosa sampe next match abis itu langsung pada bubar deh liburan jgn dihotel trus,1799931337509642264,,hourlynathan_,in,bumi manusia,0,0,0,https://x.com/bknjodohkm/status/1799931337509642264,1182992743125024769,bknjodohkm,semoga pemain timnas aman sentosa sampe next match abis langsung bubar deh liburan jgn dihotel trus,2
1799929611650044187,Sun Jun 09 22:20:35 +0000 2024,0,Kuatkan Ernando Ari Syahrul Trisna: Tetap Kuat Fokus Hadapi Laga Timnas Indonesia vs Filipina https://t.co/52LVbp03J0,1799929611650044187,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1799929611650044187,47274731,okezonenews,kuatkan ernando ari syahrul trisna tetap kuat fokus hadapi laga timnas indonesia vs filipina,1
1799784591815033230,Sun Jun 09 22:20:33 +0000 2024,1,@idextratime Gimana timnas mau fokus main kemana mana selalu di ikutin sama si fomo. Giliran di katain fomo ngamuk padahal kelakuan udh kelewat batas. Pemain jg butuh ketenangan ajg kalo kemana mana di ikutin gimana mau tenang bangsat,1799929605815762962,,idextratime,in,,0,0,0,https://x.com/zacacarkaz/status/1799929605815762962,1774356445183766528,zacacarkaz,gimana timnas mau fokus main mana selalu ikutin si fomo giliran katain fomo ngamuk padahal kelakuan udh kelewat batas pemain jg butuh ketenangan ajg kalo mana ikutin gimana mau tenang bangsat,9
1799929320116547684,Sun Jun 09 22:19:25 +0000 2024,0,Cewk² yg pada fomo suka Timnas sekarang pada gila kalik ya ndk ada jaga jarak privasi dan waktu pemain aja. Mereka kui atlitttttt ojok dipadakno ambek idol mbakkk eeeeee. Jangan berkedok kan kami pakai uang kami sendiri. Pakai pikiran dan hatinyaaaa,1799929320116547684,,,in,"Jawa Timur, Indonesia",0,0,0,https://x.com/S2946YR_Nj/status/1799929320116547684,3063179905,S2946YR_Nj,cewk² fomo suka timnas sekarang gila kalik ndk jaga jarak privasi waktu pemain aja kui atlitttttt ojok dipadakno ambek idol mbakkk eeeeee jangan berkedok kan pakai uang sendiri pakai pikiran hatinyaaaa,0
1799929097755193440,Sun Jun 09 22:18:32 +0000 2024,0,Hari ini laga hidup mati tanpa Timnas vs Filiphina laga pembuktian bisa juga akan jadi laga penuh Bullyan bila seri apalagi kalah #timnasDay,1799929097755193440,,,in,Indonesia,0,0,0,https://x.com/gateduabelas/status/1799929097755193440,1705559433802313728,gateduabelas,hari laga hidup mati timnas vs filiphina laga pembuktian jadi laga penuh bullyan bila seri kalah,1
1799928728736383314,Sun Jun 09 22:17:04 +0000 2024,1,Jadwal dan Link Live Streaming Timnas Indonesia Vs Filipina di Kualifikasi Piala Dunia 2026 https://t.co/CCPOPjKyvU,1799928728736383314,,,in,iNews Tower,0,0,1,https://x.com/officialinews_/status/1799928728736383314,132078023,officialinews_,jadwal link live streaming timnas indonesia vs filipina kualifikasi piala dunia,1
1799928294084898887,Sun Jun 09 22:15:21 +0000 2024,1,awalnya aku ragu tapi setelah mencobanya aku baru percaya Link Daftar: https://t.co/U7BYF5aV2K #indonesia #jakarta #indonesia2024 #persija #bonek #liburan #fyp #infoloker #thejak #indonesiaupdate #viralfyp #viral #timnas #bokepviral #hijapviral #agbviral https://t.co/1Zo9vIeI1S,1799928294084898887,https://pbs.twimg.com/ext_tw_video_thumb/1799928035166306304/pu/img/fsxaDUvreoRSZ8aN.jpg,,in,Bandung,0,0,0,https://x.com/ibetwinasia88/status/1799928294084898887,1194537635647115264,ibetwinasia88,awalnya aku ragu mencobanya aku baru percaya link daftar,1
1799928206880821599,Sun Jun 09 22:15:00 +0000 2024,11,Eks Timnas Vietnam ini Memprediksi Shin Tae-yong Bakal Bawa Timnas Indonesia Sikat Filipina https://t.co/pp3cVkX8Wd,1799928206880821599,,,in,,0,0,0,https://x.com/Bolanet/status/1799928206880821599,85537477,Bolanet,eks timnas vietnam memprediksi shin taeyong bakal bawa timnas indonesia sikat filipina,1
1799821256386330875,Sun Jun 09 22:14:43 +0000 2024,8,@aunrrahman Tolong banyak2 mention pak Erick Thohir supaya next main di Sby hotelnya disterilkan sekalian. Gpp lah PSSI bayar hotel mahalan dikit untuk sterilisasi selama Timnas ngumpul kan harga tiket GBT juga bakal dinaikin.,1799928138593706129,,aunrrahman,in,,0,1,1,https://x.com/Seraphio26/status/1799928138593706129,1722946999241359360,Seraphio26,banyak mention pak erick thohir next main sby hotelnya disterilkan sekalian gpp lah pssi bayar hotel mahalan dikit sterilisasi selama timnas ngumpul kan harga tiket gbt bakal dinaikin,3
1799698241124216863,Sun Jun 09 22:14:20 +0000 2024,1,@unmagnetism @braceia Berharap timnas menang dan unmag dikubur paksa warga tiktok,1799928039046041613,,unmagnetism,in,Arcturus,0,0,0,https://x.com/mmpsshh/status/1799928039046041613,784283493350072320,mmpsshh,berharap timnas menang unmag dikubur paksa warga tiktok,6
1799797799179223538,Sun Jun 09 22:14:08 +0000 2024,0,@idextratime jir hunting timnas punah ntar timnas,1799927991839154545,,idextratime,in,,0,0,0,https://x.com/ZarRayVi/status/1799927991839154545,1444221078390251530,ZarRayVi,jir hunting timnas punah ntar timnas,4
1799927886176297121,Sun Jun 09 22:13:43 +0000 2024,0,Cek JERSEY OLAHRAGA INDONESIA // JERSEY VINTAGE INDONESIA // VINTAGE FOOTBALL INDONESIA // GARUDA INDONESIA // KAOS FOOTBALL INDONESIA // TIMNAS SERIES dengan harga Rp88.500. Dapatkan di Shopee sekarang! https://t.co/3mQIIQB6RJ https://t.co/PHlCZSzOVh,1799927886176297121,https://pbs.twimg.com/media/GPqg3mzakAA2G6M.jpg,,in,Zimbabwe Utara ,0,0,0,https://x.com/jecflo/status/1799927886176297121,1428155477385375747,jecflo,cek jersey olahraga indonesia jersey vintage indonesia vintage football indonesia garuda indonesia kaos football indonesia timnas series harga rp dapatkan shopee sekarang,8
1799927806287376704,Sun Jun 09 22:13:24 +0000 2024,0,Last day tubes besok nontom timnas,1799927806287376704,,,in,,0,0,0,https://x.com/restinbara/status/1799927806287376704,1472900178491281410,restinbara,last day tubes besok nontom timnas,7
1799774755194888339,Sun Jun 09 22:11:09 +0000 2024,0,@yappinkton Nunggu di depan toilet? Itu sampe penasaran sama ukuran kontol timnas apa gimana sih,1799927239200690499,,yappinkton,in,Indonesia,0,0,0,https://x.com/aarief_m/status/1799927239200690499,1104062203336962048,aarief_m,nunggu depan toilet sampe penasaran ukuran kontol timnas apa gimana sih,6
1799927229335630087,Sun Jun 09 22:11:07 +0000 2024,3,PSSI Siapkan Bonus Jika Timnas Indonesia Lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026 https://t.co/XLGbdVSS1j #TempoBola,1799927229335630087,,,in,Indonesia,0,1,0,https://x.com/tempodotco/status/1799927229335630087,18129942,tempodotco,pssi siapkan bonus timnas indonesia lolos putaran ketiga kualifikasi piala dunia,1
1799926497924518370,Sun Jun 09 22:08:12 +0000 2024,69,Video spesial dari AFA menyambut dimulainya perjuangan Timnas Argentina di Copa America 2024 Ada beberapa shot yang diambil di Gelora Bung Karno Jakarta Semoga kali ini bisa menjadi kampiun lagi!🇦🇷 https://t.co/4e1uc6Oknd,1799926497924518370,https://pbs.twimg.com/ext_tw_video_thumb/1799879272649072640/pu/img/1NayikHVfG1L7qut.jpg,,in,INDONESIA - ARGENTINA,0,0,12,https://x.com/ID_Albiceleste/status/1799926497924518370,1587688093855158272,ID_Albiceleste,video spesial afa menyambut dimulainya perjuangan timnas argentina copa america beberapa shot diambil gelora bung karno jakarta semoga kali menjadi kampiun,1
1799926468660920405,Sun Jun 09 22:08:05 +0000 2024,1,Skandal Menggemparkan Piala Eropa: Timnas Denmark dan Swedia Main Mata Depak Italia https://t.co/f0fyU2oCaf,1799926468660920405,,,in,Jakarta,0,0,2,https://x.com/VIVAbola/status/1799926468660920405,95141299,VIVAbola,skandal menggemparkan piala eropa timnas denmark swedia main mata depak italia,7
1799925855378100354,Sun Jun 09 22:05:39 +0000 2024,2,Momen Akrab Calvin Verdonk dengan Pemain yang Lebih Senior Tiba-Tiba Pelatih Irak Buat Keputusan yang Bisa Rugikan Timnas Indonesia: Momen akrab Calvin Verdonk dengan pemain yang lebih senior dan tiba-tiba pelatih Irak buat keputusan yang bisa merugikan https://t.co/QY6U2iG5NL https://t.co/mSGe964CBg,1799925855378100354,https://pbs.twimg.com/media/GPqfBwLakAAfVm0.jpg,,in,"Pulo Gadung, Indonesia",0,2,0,https://x.com/tvOneNews/status/1799925855378100354,55507370,tvOneNews,momen akrab calvin verdonk pemain lebih senior tibatiba pelatih irak buat keputusan rugikan timnas indonesia momen akrab calvin verdonk pemain lebih senior tibatiba pelatih irak buat keputusan merugikan,2
1799911974052212913,Sun Jun 09 21:10:30 +0000 2024,0,Fomo di bola udah biasa ga sedikit org tertarik dan into bgt ke bola krn awalnya suka satu pemain. Aku pribadi jg gitu dulu bgt fomo euro 2008 suka david villa sampe nontonin timnas spanyol klubnya jg. Tp lama kelamaan jg jd makin suka ke permainan dan kultur bola,1799911974052212913,,,in,,0,1,0,https://x.com/ohrangeey/status/1799911974052212913,3229133683,ohrangeey,fomo bola udah biasa ga sedikit org tertarik into bgt bola krn awalnya suka satu pemain aku pribadi jg gitu dulu bgt fomo euro suka david villa sampe nontonin timnas spanyol klubnya jg tp lama kelamaan jg jd makin suka permainan kultur bola,6
1799727168551035147,Sun Jun 09 21:09:26 +0000 2024,0,@dimsumaknyos @nandoongg @G_I_DLE @rexona_id HAHAHAHA fomo doang krna lg deketin salah satu anak timnas tapi gjdii,1799911705662869881,,dimsumaknyos,in,,0,0,0,https://x.com/worldofkhaa/status/1799911705662869881,1285892859523002370,worldofkhaa,hahahaha fomo doang krna lg deketin salah satu anak timnas gjdii,5
1799910911203008869,Sun Jun 09 21:06:16 +0000 2024,0,Masa Depan Timnas Indonesia Bakal Aman Duet Bintang Keturunan Belanda di Skuad Indra Sjafri Ini Bikin Melongo Negara Dunia Siapa?: Mauresmo Hinoke menjadi bintang baru timnas Indonesia U-20 asuhan Indra Sjafri rekan setim Jens Raven ini mencuri https://t.co/IGSRVakyns https://t.co/ae9VCqgMbv,1799910911203008869,https://pbs.twimg.com/media/GPqRb4dbAAAM9lC.jpg,,in,"Pulo Gadung, Indonesia",0,0,0,https://x.com/tvOneNews/status/1799910911203008869,55507370,tvOneNews,masa depan timnas indonesia bakal aman duet bintang keturunan belanda skuad indra sjafri bikin melongo negara dunia siapa mauresmo hinoke menjadi bintang baru timnas indonesia u asuhan indra sjafri rekan setim jens raven mencuri,8
1799908718701912528,Sun Jun 09 20:57:33 +0000 2024,0,Hasil Timnas Italia vs Bosnia &amp; Herzegovina di Laga Uji Coba Jelang Euro 2024: Gli Azzurri Menang Tipis 1-0 https://t.co/SUYKzCQfjy,1799908718701912528,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1799908718701912528,47274731,okezonenews,hasil timnas italia vs bosnia amp herzegovina laga uji coba jelang euro gli azzurri menang tipis,7
1799908527936520306,Sun Jun 09 20:56:48 +0000 2024,0,11 Juni itu penentuan timnas bakal lanjut ke round 3 QWC 2026 atau nunggu 3 tahun lagi mulai dari awal buat QWC 2030. Lolos round 3 QWC 2026 itu juga kepastian ikut AFC 2027. Jadi mending jaga sikap drpd jadi pelampiasan kekesalan 1 negara. Be wise ya ....,1799908527936520306,,,in,,0,0,0,https://x.com/iboenk_not/status/1799908527936520306,1337760653822492674,iboenk_not,juni penentuan timnas bakal lanjut round qwc nunggu tahun mulai awal buat qwc lolos round qwc kepastian ikut afc jadi mending jaga sikap drpd jadi pelampiasan kekesalan negara be wise,9
1799908118245327140,Sun Jun 09 20:55:10 +0000 2024,0,ini mbappe masuk kagak cetak gol juga gw bubarin nih timnas ayam berkokok,1799908118245327140,,,in,"selena, 🪼",0,0,0,https://x.com/bambiboops/status/1799908118245327140,1710286836273410048,bambiboops,mbappe masuk kagak cetak gol gw bubarin nih timnas ayam berkokok,8
1799792749149089902,Sun Jun 09 20:52:21 +0000 2024,0,@idextratime Fomo timnas boleh tapi ini udah keterlaluan ajg mereka atlet yg dapat exposure dari media bukan selebritas yg memang mencari exposure ke media!,1799907407281164752,,idextratime,in,"Yogyakarta, Indonesia",0,0,0,https://x.com/ufuffufff/status/1799907407281164752,1143709946694946817,ufuffufff,fomo timnas udah keterlaluan ajg atlet exposure media bukan selebritas memang mencari exposure media,8
1799904707542221134,Sun Jun 09 20:41:37 +0000 2024,0,ici kiwiii so sweet nih Wendy #timnas #foryoupage #foryouシ #likeforlikes #viralreels #viral #indonesia #vina https://t.co/akuz4cHtSH,1799904707542221134,https://pbs.twimg.com/ext_tw_video_thumb/1799903818261594112/pu/img/T_8zsmOU69fek7-q.jpg,,in,"Jakarta Selatan, DKI Jakarta",0,0,0,https://x.com/johnpauloses/status/1799904707542221134,484564952,johnpauloses,ici kiwiii so sweet nih wendy,0
1799708442514575807,Sun Jun 09 20:40:38 +0000 2024,1,@KalYubi18 @GOAL_ID nonton aja kalo eforia aja tapi ga seseneng persib Timnas udah sering di kecawain 2004 2010 jadi hambar aja,1799904459986030907,,KalYubi18,in,,0,0,0,https://x.com/liliwasta/status/1799904459986030907,1603764248139558912,liliwasta,nonton aja kalo eforia aja ga seseneng persib timnas udah sering kecawain jadi hambar aja,9
1799903137685512542,Sun Jun 09 20:35:23 +0000 2024,900, Jude Bellingham telah bergabung bersama skuat timnas Inggris jelang keberangkatan menuju Jerman untuk EURO 2024. 🇩🇪️ https://t.co/LWKtp6Mhu5,1799903137685512542,https://pbs.twimg.com/media/GPqKXLMbAAAR0CX.jpg,,in,,5,17,53,https://x.com/idextratime/status/1799903137685512542,1222927522033094656,idextratime,jude bellingham bergabung bersama skuat timnas inggris jelang keberangkatan menuju jerman euro,7
1799901806891614240,Sun Jun 09 20:30:05 +0000 2024,0,Fans Minta Persib Bandung Datangkan Bintang Timnas Irak Ali Jasim https://t.co/Y03YmmqlWW,1799901806891614240,,,in,Jakarta,0,0,0,https://x.com/okezonenews/status/1799901806891614240,47274731,okezonenews,fans minta persib bandung datangkan bintang timnas irak ali jasim,0
1799900966025597249,Sun Jun 09 20:26:45 +0000 2024,19,perbedaan nyata kalau fans sejati sama fans fomo bisa di bandingin dari 2 video ini. bahkan anak kecil aja lebih punya otak daripada cwek berjembut sangean. emg susah dibilangin kalau ngefans nya sama pemain bukan sama timnas nya.. https://t.co/xzp3qtamG3,1799900966025597249,https://pbs.twimg.com/ext_tw_video_thumb/1799900917472641024/pu/img/ZdrDORGZnYD7slX6.jpg,,in,,2,0,3,https://x.com/duertenoppert/status/1799900966025597249,1707367465402175488,duertenoppert,perbedaan nyata kalau fans sejati fans fomo bandingin video bahkan anak kecil aja lebih punya otak cwek berjembut sangean emg susah dibilangin kalau ngefans nya pemain bukan timnas nya,8
1799899442122002754,Sun Jun 09 20:20:42 +0000 2024,0,BERITA BOLA SINGA Prediksi Mourinho Soal Cristiano Ronaldo Bersama Timnas Portugal di Euro 2024: Masih Bisa Nyekor WhatsApp : +62 813-1102-6235 OFFICIAL BOLA SINGA Link : https://t.co/OC9ARQhWA9 https://t.co/jQ6N10K8kk,1799899442122002754,https://pbs.twimg.com/media/GPqG_9eaoAAxwsD.jpg,,in,,0,0,0,https://x.com/BolasingaNew/status/1799899442122002754,1584810232756436993,BolasingaNew,berita bola singa prediksi mourinho soal cristiano ronaldo bersama timnas portugal euro nyekor whatsapp official bola singa link,1
